sample_id,lon,lat,date,province,XCO2,NTL,TEM,SP,PRE,ET,UW,VW,DSR,AOD,NDVI,CO,NO2,SO2,O3,DEM
HN_0026,112.501,27.6797,2019-05-07,Hunan,416.32,81.8,22.79,1022.32,148.84,57.12,-2.17,2.33,224.01,0.201,0.553,0.884,17.49,7.22,58.43,706.81
HN_0027,111.9211,28.1699,2019-05-10,Hunan,419.37,31.38,26.51,1012.64,116.6,48.44,1.88,-0.66,230.83,0.198,0.612,0.651,13.59,7.57,65.38,588.77
HN_0028,111.1676,26.0063,2019-05-01,Hunan,417.02,40.27,25.01,1008.62,123.88,52.54,5.07,0.39,233.59,0.291,0.512,0.933,13.55,6.28,64.35,229.36
HN_0029,111.9134,24.9174,2019-05-07,Hunan,413.79,83.96,22.07,1001.38,114.97,55.96,7.45,4.53,201.37,0.223,0.469,0.801,14.72,6.63,49.8,961.53
HN_0030,113.5496,26.4223,2019-05-10,Hunan,418.63,57.78,24.29,1003.81,123.97,60.72,0.75,-5.06,235.48,0.288,0.5,0.611,12.09,6.78,57.92,349.23
HN_0031,111.0362,28.1298,2019-05-11,Hunan,415.47,41.42,25.0,1019.13,119.07,54.93,-1.95,-5.13,206.32,0.233,0.485,0.984,12.66,6.31,56.82,898.69
HN_0032,110.4865,27.3581,2019-05-15,Hunan,416.74,67.73,26.86,1005.08,114.1,57.26,4.85,5.2,247.99,0.192,0.532,0.906,17.32,6.61,51.33,551.02
HN_0033,113.2698,26.0992,2019-05-11,Hunan,416.28,62.26,23.34,1015.91,141.34,48.98,3.72,-1.83,227.56,0.18,0.633,0.87,15.73,9.83,56.53,351.13
HN_0034,109.8567,25.6637,2019-05-04,Hunan,414.83,63.02,23.09,998.23,130.48,49.5,8.58,3.99,252.8,0.12,0.576,0.814,12.58,9.55,51.82,711.04
HN_0035,109.6108,28.5998,2019-05-14,Hunan,418.92,25.65,24.76,1019.71,122.01,62.55,-5.99,1.68,246.25,0.287,0.568,0.91,15.55,9.91,60.26,953.53
HN_0036,113.802,27.1587,2019-05-24,Hunan,417.63,65.78,26.37,998.68,133.67,52.79,-6.73,3.03,208.6,0.23,0.511,0.686,17.97,7.16,57.61,644.4
HN_0037,111.6103,29.4492,2019-05-10,Hunan,413.66,70.86,26.32,1000.45,143.33,57.15,7.48,-1.67,223.0,0.214,0.577,0.63,14.09,8.21,51.59,286.17
HN_0038,108.8971,26.337,2019-05-21,Hunan,416.63,72.74,24.32,999.01,138.77,55.68,7.53,-2.83,202.22,0.198,0.547,0.68,17.86,6.28,62.66,128.91
HN_0039,109.6709,27.5006,2019-05-28,Hunan,414.89,59.1,27.47,1004.87,147.72,46.15,8.05,3.46,207.78,0.173,0.591,0.698,15.23,6.5,55.57,99.34
HN_0040,110.3733,27.3209,2019-05-12,Hunan,420.88,37.27,22.41,997.34,142.99,46.37,6.73,-5.56,202.03,0.276,0.537,0.835,17.0,9.08,52.37,752.13
HN_0041,110.8184,24.8633,2019-05-12,Hunan,418.13,53.93,24.81,1022.65,136.85,54.16,8.89,0.25,242.62,0.102,0.468,0.62,13.96,7.73,61.7,402.88
HN_0042,112.636,25.0687,2019-05-14,Hunan,419.42,27.94,22.63,1001.7,121.25,63.87,3.64,5.07,204.84,0.174,0.457,0.796,15.67,7.58,63.34,255.42
HN_0043,111.4427,25.3295,2019-05-09,Hunan,417.05,25.21,22.1,1008.13,137.03,64.02,4.55,1.83,244.96,0.223,0.525,0.717,17.94,7.21,52.99,639.89
HN_0044,112.9692,26.263,2019-05-07,Hunan,417.61,70.88,23.52,1000.53,118.76,52.34,8.23,3.87,240.65,0.102,0.576,0.887,15.61,9.56,58.03,997.03
HN_0045,112.1635,29.0061,2019-05-13,Hunan,415.11,50.06,25.07,1008.23,124.55,63.15,5.76,-2.52,238.58,0.274,0.484,0.796,13.34,8.61,61.1,651.2
HN_0046,109.1304,24.7532,2019-05-14,Hunan,415.1,67.35,26.96,1013.47,149.96,59.72,4.15,4.91,224.53,0.115,0.523,0.796,17.1,8.11,61.53,169.25
HN_0047,109.6875,28.8815,2019-05-02,Hunan,418.98,76.68,27.01,1020.74,142.28,51.47,-0.25,0.52,252.21,0.128,0.53,0.942,17.22,8.79,65.47,303.37
HN_0048,111.1986,29.092,2019-05-29,Hunan,413.36,44.9,26.69,1001.73,114.03,51.87,4.07,0.71,245.58,0.225,0.595,0.876,15.2,8.9,65.12,144.76
HN_0049,108.9494,25.7054,2019-05-10,Hunan,419.13,26.83,24.99,1008.16,119.41,56.89,4.53,3.1,227.76,0.248,0.502,0.968,14.21,7.8,58.19,702.22
HN_0050,110.0214,29.6977,2019-05-24,Hunan,416.38,78.28,27.59,995.58,135.36,45.5,0.26,-4.85,204.81,0.123,0.633,0.694,17.27,6.59,61.19,143.22
HN_0051,113.1818,28.1763,2019-05-13,Hunan,418.4,70.5,24.94,1011.04,135.52,61.16,-1.19,-1.35,210.2,0.228,0.615,0.956,14.79,7.15,61.3,151.96
HN_0052,111.3327,27.7667,2019-05-22,Hunan,417.96,40.6,26.46,1024.29,134.15,52.56,-3.47,2.71,203.16,0.117,0.573,0.729,12.98,6.19,57.17,354.29
HN_0053,112.2897,25.7703,2019-05-14,Hunan,420.29,39.42,24.99,1012.83,138.11,51.84,-1.76,2.22,239.27,0.163,0.626,0.945,13.27,8.49,63.38,938.51
HN_0054,110.9169,28.6221,2019-05-14,Hunan,419.86,47.8,27.8,1008.69,129.67,45.46,-3.95,-3.78,216.12,0.242,0.495,0.945,14.2,6.54,61.03,551.86
HN_0055,112.465,28.6193,2019-05-27,Hunan,415.83,53.03,25.0,1011.33,129.5,58.87,4.25,2.79,203.26,0.197,0.463,0.71,12.87,9.28,58.69,942.96
HN_0056,112.4597,29.6497,2019-05-13,Hunan,413.52,36.35,25.73,997.38,146.4,60.59,3.37,-5.87,221.41,0.209,0.511,0.676,17.64,7.03,64.48,137.13
HN_0057,113.4273,26.297,2019-05-12,Hunan,417.23,61.13,24.7,995.96,142.98,58.54,-0.87,-0.46,205.04,0.137,0.645,0.638,15.05,8.64,65.1,252.45
HN_0058,110.5435,26.6182,2019-05-27,Hunan,415.47,31.12,25.59,1006.89,114.99,60.45,5.61,-3.42,254.06,0.259,0.587,0.662,15.11,7.14,57.34,243.02
HN_0059,113.1221,28.1793,2019-05-16,Hunan,415.03,64.56,23.24,1013.4,126.1,48.82,4.88,-3.95,259.74,0.13,0.517,0.94,12.54,9.35,64.47,976.88
HN_0060,113.0973,25.672,2019-05-30,Hunan,418.32,63.44,26.89,1019.93,113.56,48.33,-3.12,2.42,233.61,0.188,0.563,0.63,15.53,7.28,50.82,827.77
HN_0061,112.8208,26.1964,2019-05-11,Hunan,419.49,50.65,25.04,1024.52,149.97,62.75,-0.82,4.33,253.51,0.127,0.549,0.993,12.69,7.75,51.86,757.38
HN_0062,112.0913,25.6101,2019-05-26,Hunan,418.16,60.99,24.14,996.05,118.22,52.56,-2.01,1.93,259.61,0.116,0.615,0.973,15.64,6.64,64.38,218.62
HN_0063,113.0057,26.3408,2019-05-28,Hunan,417.31,77.41,24.41,1009.25,112.72,46.35,-0.68,0.15,205.98,0.187,0.56,0.938,12.13,8.68,52.14,169.03
HN_0064,114.0702,26.3727,2019-05-04,Hunan,420.12,33.03,26.42,1009.68,129.21,48.72,-2.51,-4.61,229.45,0.185,0.567,0.856,12.38,9.88,61.76,408.02
HN_0065,111.3764,25.3308,2019-05-10,Hunan,420.98,47.46,25.22,1004.87,118.49,59.11,0.78,5.79,211.25,0.257,0.479,0.82,17.67,7.18,57.02,435.92
HN_0066,109.913,24.7689,2019-05-03,Hunan,416.47,38.61,25.71,1001.9,123.84,60.25,0.11,-0.23,231.27,0.226,0.482,0.607,12.81,9.77,65.07,910.64
HN_0067,112.3248,25.2968,2019-05-08,Hunan,413.25,54.07,24.15,1023.45,127.69,59.3,-1.58,0.55,213.11,0.278,0.646,0.842,12.19,9.29,52.28,825.39
HN_0068,111.0056,29.7721,2019-05-28,Hunan,416.1,55.72,26.7,1017.55,123.88,47.29,2.75,2.69,240.33,0.162,0.591,0.751,13.08,6.46,55.4,464.44
HN_0069,111.1124,27.3554,2019-05-21,Hunan,418.96,40.54,25.06,1014.33,138.99,58.71,-1.71,5.63,203.19,0.172,0.575,0.895,12.72,7.81,53.62,417.24
HN_0070,112.2697,25.6533,2019-05-12,Hunan,417.56,71.34,27.74,1007.94,123.95,54.16,-6.87,-5.37,210.71,0.208,0.585,0.892,16.5,9.22,62.62,390.63
HN_0071,113.7748,26.5765,2019-05-01,Hunan,419.66,44.26,23.96,1010.0,132.48,50.53,4.36,1.87,244.69,0.205,0.534,0.772,17.46,7.35,51.5,501.64
HN_0072,109.6663,29.2238,2019-05-14,Hunan,417.34,69.6,22.83,1019.21,146.73,60.03,3.65,4.72,244.43,0.21,0.649,0.926,13.21,6.46,51.48,597.78
HN_0073,108.9839,24.7066,2019-05-26,Hunan,413.3,83.18,27.66,1022.85,116.17,48.74,8.36,-4.75,240.72,0.187,0.498,0.98,17.96,7.87,65.2,180.05
HN_0074,114.0502,27.571,2019-05-25,Hunan,413.6,34.89,26.86,1002.48,148.64,56.16,0.84,-4.73,232.97,0.112,0.612,0.853,17.33,8.7,60.99,673.99
HN_0075,112.7845,27.9497,2019-05-09,Hunan,418.1,48.48,23.96,1004.92,146.16,59.28,5.25,3.64,215.83,0.144,0.528,0.87,14.26,9.72,58.69,63.86
HN_0076,114.0343,28.3349,2019-05-17,Hunan,420.57,82.95,27.55,1009.72,137.8,62.37,5.7,2.79,254.94,0.116,0.649,0.785,16.34,9.28,65.31,900.52
HN_0077,113.5542,28.3123,2019-05-03,Hunan,415.07,40.79,22.48,1015.24,110.39,58.08,6.48,2.18,235.43,0.119,0.645,0.914,14.49,9.24,59.78,931.59
HN_0078,112.7114,28.6176,2019-05-14,Hunan,415.89,73.49,26.71,1004.33,111.52,60.52,6.33,4.37,236.72,0.288,0.496,0.832,14.58,6.5,49.85,756.73
HN_0079,113.1423,28.1803,2019-05-25,Hunan,416.69,68.28,22.21,1008.24,122.26,46.29,3.58,-5.85,251.61,0.153,0.579,0.71,14.63,9.74,60.16,754.81
HN_0080,113.6565,27.0071,2019-05-27,Hunan,417.13,80.48,27.09,1000.62,132.89,55.55,2.63,-3.39,208.44,0.188,0.508,0.609,13.13,9.5,56.5,746.78
HN_0081,112.3372,28.6061,2019-05-24,Hunan,418.6,58.05,27.8,1008.14,124.99,47.31,6.48,-2.31,224.12,0.131,0.642,0.993,15.72,6.22,60.54,871.22
HN_0082,112.2244,26.7379,2019-05-18,Hunan,416.03,50.72,25.82,1017.31,124.04,46.22,2.04,-3.84,228.07,0.297,0.561,0.871,14.13,7.53,59.91,387.15
HN_0083,113.8665,25.579,2019-05-04,Hunan,420.51,53.88,27.71,1019.11,120.18,60.72,7.7,5.13,228.88,0.296,0.511,0.731,16.45,9.99,55.67,838.05
HN_0084,110.9786,26.3308,2019-05-17,Hunan,414.3,31.59,24.19,1022.09,133.49,64.54,-0.61,5.24,206.85,0.163,0.46,0.661,12.84,9.94,54.56,607.37
HN_0085,109.5862,28.3792,2019-05-08,Hunan,417.28,54.3,24.78,1020.63,123.54,56.73,5.83,0.08,206.02,0.161,0.59,0.953,17.3,8.18,60.74,597.14
HN_0086,109.339,29.3386,2019-05-03,Hunan,414.17,67.31,27.65,1021.08,143.1,46.11,4.39,2.06,239.67,0.114,0.459,0.923,12.99,6.69,65.19,194.56
HN_0087,109.9474,25.3367,2019-05-20,Hunan,418.45,28.88,27.97,1002.95,130.0,55.15,-3.12,-5.72,246.99,0.265,0.51,0.975,16.61,7.59,64.31,191.16
HN_0088,113.7438,25.5806,2019-05-22,Hunan,418.15,47.77,27.83,1010.81,133.27,56.17,6.9,-2.01,254.13,0.288,0.596,0.628,15.18,7.02,51.15,373.65
HN_0089,110.315,26.2334,2019-05-03,Hunan,417.65,66.45,27.91,1005.54,119.19,48.95,-5.07,-0.13,206.03,0.292,0.476,0.64,14.82,8.53,54.01,864.03
HN_0090,111.816,26.6323,2019-05-15,Hunan,416.18,68.76,24.35,999.19,143.0,62.65,7.05,1.85,228.16,0.223,0.478,0.903,17.5,6.55,61.9,385.59
HN_0091,113.3758,26.7882,2019-05-30,Hunan,420.67,79.77,25.92,1003.36,130.33,63.95,-0.02,-3.16,238.44,0.187,0.471,0.998,14.85,8.36,56.74,64.36
HN_0092,111.9689,29.7264,2019-05-07,Hunan,419.1,82.9,25.8,1000.36,115.64,60.66,4.64,4.76,220.35,0.182,0.473,0.981,15.41,6.89,58.95,476.83
HN_0093,112.2227,25.6989,2019-05-02,Hunan,415.18,32.51,26.19,1015.24,141.51,47.12,8.19,-4.36,258.04,0.264,0.639,0.813,16.73,8.56,62.3,226.45
HN_0094,110.3212,24.808,2019-05-24,Hunan,420.19,43.91,26.37,999.32,129.94,47.33,8.54,4.89,250.57,0.201,0.492,0.659,15.14,8.6,60.09,577.63
HN_0095,112.2217,26.6436,2019-05-11,Hunan,417.98,75.46,25.9,1005.86,118.43,49.34,3.06,-3.08,219.39,0.13,0.643,0.781,12.93,8.71,63.54,498.34
HN_0096,113.8853,25.6575,2019-05-22,Hunan,417.97,71.33,27.63,1007.94,128.23,57.78,8.34,-0.69,249.51,0.219,0.481,0.652,15.23,6.72,51.71,799.51
HN_0097,111.2739,26.9338,2019-05-30,Hunan,418.91,66.55,27.99,1008.1,136.38,48.25,-6.75,3.7,216.64,0.269,0.461,0.713,13.97,6.55,53.12,255.37
HN_0098,111.9921,24.6389,2019-05-20,Hunan,418.61,37.22,26.08,1010.87,140.95,48.38,0.26,-3.64,217.18,0.148,0.628,0.747,15.03,6.02,53.3,96.82
HN_0099,109.8304,27.9517,2019-05-30,Hunan,416.38,54.54,26.84,1016.99,138.8,64.21,5.53,-3.1,237.23,0.268,0.5,0.805,17.89,7.42,53.96,310.86
HN_0100,113.4839,27.3391,2019-05-21,Hunan,415.73,53.62,23.1,999.68,121.5,53.48,-4.2,-0.88,220.69,0.103,0.626,0.607,17.13,8.85,62.25,867.54
HN_0101,109.4657,29.864,2019-05-28,Hunan,418.3,29.41,25.71,1012.68,149.13,62.49,-4.65,2.85,201.59,0.251,0.649,0.993,17.61,9.52,56.59,964.57
HN_0102,113.4348,27.3479,2019-05-07,Hunan,415.2,83.1,25.66,1002.57,128.96,51.52,-3.98,0.12,224.44,0.214,0.487,0.727,17.72,6.71,62.67,943.32
HN_0103,111.8036,28.2185,2019-05-17,Hunan,417.67,80.67,22.82,1007.31,123.21,60.14,2.62,2.97,244.72,0.191,0.517,0.791,16.05,9.34,56.4,236.14
HN_0104,110.7119,28.8438,2019-05-05,Hunan,414.16,39.85,23.01,1002.81,148.44,63.75,8.82,-1.69,215.65,0.116,0.576,0.601,12.49,7.78,63.36,664.54
HN_0105,109.0607,24.8453,2019-05-16,Hunan,419.79,83.14,24.67,1008.06,149.28,63.8,-5.69,2.81,231.17,0.289,0.544,0.773,16.43,6.18,55.2,409.67
HN_0106,109.1683,25.5076,2019-05-21,Hunan,413.96,66.62,27.84,1021.85,119.79,57.21,1.95,-0.56,242.59,0.252,0.471,0.861,16.16,6.29,60.01,79.71
HN_0107,110.8276,28.9121,2019-05-30,Hunan,415.31,47.88,24.82,995.67,116.8,63.65,4.26,-3.62,248.63,0.136,0.623,0.873,17.81,8.74,50.52,129.72
HN_0108,111.3054,27.2122,2019-05-03,Hunan,420.84,56.27,24.92,1000.92,141.62,47.83,-0.27,-5.22,204.55,0.285,0.542,0.7,12.65,9.24,63.94,990.04
HN_0109,112.3281,27.8109,2019-05-24,Hunan,418.16,76.49,26.06,1016.71,146.62,59.61,-4.52,-0.27,222.63,0.281,0.463,0.914,17.43,9.83,61.5,131.52
HN_0110,110.8645,28.6717,2019-05-16,Hunan,413.37,70.9,22.52,1011.41,136.89,51.34,-4.81,2.28,203.11,0.108,0.637,0.856,12.89,6.85,50.14,403.71
HN_0111,111.646,24.8552,2019-05-17,Hunan,418.96,41.34,24.56,1022.62,118.71,52.01,3.87,4.39,210.32,0.177,0.604,0.684,14.59,7.0,52.77,417.81
HN_0112,112.3928,24.9858,2019-05-28,Hunan,416.76,78.76,24.0,1004.5,124.27,45.48,7.63,-1.32,214.02,0.236,0.621,0.833,15.64,8.55,62.72,684.42
HN_0113,113.2931,25.8823,2019-05-04,Hunan,416.87,26.24,25.15,1021.92,142.12,56.19,1.75,2.27,259.39,0.108,0.542,0.867,14.7,9.55,64.98,559.14
HN_0114,110.6117,24.9817,2019-05-18,Hunan,418.03,68.68,26.32,1010.25,138.74,46.19,-2.36,-1.71,203.93,0.122,0.554,0.653,13.61,8.77,60.73,521.63
HN_0115,113.7998,28.2553,2019-05-29,Hunan,417.12,47.16,22.82,1012.05,136.64,49.35,1.08,-5.04,220.01,0.105,0.574,0.871,15.43,9.76,54.03,647.81
HN_0116,108.9544,27.6084,2019-05-12,Hunan,414.34,36.95,25.78,1012.04,121.81,64.12,2.55,2.47,206.36,0.285,0.627,0.879,13.26,7.55,62.11,672.92
HN_0117,109.6909,28.2755,2019-05-05,Hunan,417.68,49.19,22.61,1000.96,116.66,46.89,2.58,1.32,224.95,0.239,0.495,0.831,16.77,6.56,59.73,796.03
HN_0118,110.0461,29.7996,2019-05-04,Hunan,420.86,25.54,25.97,1018.15,123.35,56.64,-5.73,-1.29,241.98,0.215,0.556,0.682,16.7,7.9,49.92,995.37
HN_0119,112.5485,29.1882,2019-05-05,Hunan,419.3,39.69,23.92,1023.08,140.31,49.91,1.72,0.96,238.3,0.242,0.638,0.999,14.28,6.3,50.23,775.91
HN_0120,112.5323,29.4341,2019-05-09,Hunan,413.26,38.14,25.36,1011.1,146.2,59.35,-2.23,2.19,224.11,0.25,0.626,0.845,17.83,8.45,56.67,882.08
HN_0121,111.8059,29.3015,2019-05-23,Hunan,420.67,31.6,25.34,1007.26,123.01,51.37,4.39,-4.72,246.27,0.29,0.622,0.995,12.09,6.33,54.2,496.13
HN_0122,109.7128,25.0178,2019-05-19,Hunan,418.54,81.16,22.96,995.68,137.69,46.14,-6.21,5.52,245.75,0.186,0.538,0.962,17.82,8.42,53.13,629.56
HN_0123,109.9606,27.6628,2019-05-31,Hunan,413.88,70.25,27.12,1018.08,123.44,45.73,-4.42,-0.0,221.22,0.202,0.56,0.645,12.92,9.21,59.28,991.0
HN_0124,113.7726,27.6236,2019-05-15,Hunan,415.96,58.2,26.33,998.65,121.49,64.18,2.93,-1.79,220.01,0.149,0.515,0.746,15.51,8.59,54.78,754.91
HN_0125,113.8767,29.6948,2019-05-13,Hunan,419.26,80.14,26.3,1018.75,114.22,58.19,0.29,4.73,206.17,0.282,0.505,0.838,17.05,8.65,60.68,288.71
HN_0126,109.3088,29.3678,2019-05-09,Hunan,416.99,39.67,23.67,1014.97,118.15,56.97,-2.51,-3.39,230.91,0.139,0.534,0.776,13.53,9.48,56.03,515.51
HN_0127,110.9549,29.6359,2019-05-14,Hunan,417.53,35.13,26.78,1008.91,112.7,60.87,2.03,1.35,211.75,0.244,0.458,0.728,13.54,8.57,63.87,317.92
HN_0128,112.6304,29.9507,2019-05-14,Hunan,416.27,57.35,23.97,995.95,126.8,60.91,-1.84,-0.71,236.71,0.12,0.5,0.699,17.35,7.06,58.55,418.01
HN_0129,112.2441,25.7718,2019-05-23,Hunan,420.17,53.03,25.61,1001.22,115.32,45.36,1.16,5.86,235.57,0.191,0.639,0.632,17.2,7.06,59.49,503.76
HN_0130,113.2202,25.6706,2019-05-03,Hunan,417.08,74.58,24.74,1004.21,133.84,63.19,-4.47,1.54,217.22,0.276,0.548,0.674,14.5,8.43,59.57,216.45
HN_0131,110.5164,28.3268,2019-05-04,Hunan,416.4,28.81,26.25,1008.7,137.61,54.06,-4.57,-5.1,255.33,0.165,0.629,0.947,12.57,7.54,51.6,886.48
HN_0132,112.4434,27.1755,2019-05-14,Hunan,416.99,34.64,23.61,1022.69,122.26,62.72,0.22,-4.99,241.38,0.252,0.539,0.68,16.94,8.21,53.83,607.38
HN_0133,111.3266,28.6344,2019-05-23,Hunan,416.36,53.66,26.31,1012.97,115.3,57.96,0.55,5.52,243.7,0.165,0.539,0.82,12.5,8.42,49.55,358.19
HN_0134,111.2843,27.0368,2019-05-21,Hunan,416.6,25.08,27.88,1013.15,135.51,52.68,-3.46,4.08,258.68,0.19,0.536,0.826,17.52,6.74,65.11,350.51
HN_0135,110.7524,27.2193,2019-05-19,Hunan,414.0,67.71,26.5,996.91,126.36,59.4,0.85,5.61,224.78,0.124,0.625,0.749,12.52,8.17,55.79,116.4
HN_0136,110.3672,28.3842,2019-05-25,Hunan,416.64,67.36,24.58,1021.23,126.31,61.67,-5.85,-0.72,210.92,0.212,0.54,0.76,16.86,7.07,52.41,780.13
HN_0137,109.0013,26.9866,2019-05-09,Hunan,415.76,34.61,25.2,1000.41,111.47,48.65,-6.34,4.77,242.22,0.155,0.553,0.672,16.67,8.58,51.17,102.77
HN_0138,109.1699,26.2705,2019-05-05,Hunan,420.06,71.56,27.48,1002.22,140.69,47.71,-4.29,4.89,251.34,0.234,0.472,0.732,12.92,9.04,59.08,252.05
HN_0139,110.8581,28.7512,2019-05-01,Hunan,418.72,27.69,25.14,1019.19,129.39,53.69,-2.58,1.09,221.33,0.274,0.607,0.751,14.15,7.65,53.22,382.06
HN_0140,113.9657,28.8603,2019-05-25,Hunan,418.68,83.43,25.49,1021.38,118.66,53.51,-2.03,0.78,208.41,0.211,0.544,0.922,12.01,9.57,56.39,154.0
HN_0141,111.1414,27.9855,2019-05-18,Hunan,417.8,43.35,23.27,1007.35,128.29,61.88,0.52,2.01,219.48,0.11,0.643,0.872,13.44,9.46,59.14,751.36
HN_0142,112.3619,26.4707,2019-05-10,Hunan,413.28,68.61,27.65,1002.8,131.5,61.88,2.38,0.83,240.26,0.117,0.463,0.963,17.46,7.16,51.8,480.21
HN_0143,109.9957,30.0578,2019-05-17,Hunan,418.28,68.96,22.42,996.09,124.04,46.01,7.93,3.48,229.5,0.209,0.469,0.946,17.47,9.54,50.66,269.56
HN_0144,110.5341,24.836,2019-05-01,Hunan,417.88,81.48,26.44,1024.42,111.71,52.51,7.14,4.31,255.07,0.294,0.505,0.77,12.02,7.7,64.27,437.67
HN_0145,110.3568,26.337,2019-05-06,Hunan,418.47,32.26,26.97,1011.54,115.28,61.47,7.25,3.99,240.5,0.115,0.531,0.605,15.22,8.75,55.67,612.95
HN_0146,112.3868,27.3346,2019-05-22,Hunan,417.96,61.54,22.21,1009.07,139.32,61.22,-2.47,1.91,219.25,0.212,0.46,0.803,16.6,8.54,55.65,248.95
HN_0147,111.8828,25.0785,2019-05-24,Hunan,413.65,52.34,25.05,1002.91,117.48,49.34,0.42,3.73,211.07,0.243,0.466,0.799,15.66,9.47,58.08,521.91
