sample_id,lon,lat,date,province,XCO2,NTL,TEM,SP,PRE,ET,UW,VW,DSR,AOD,NDVI,CO,NO2,SO2,O3,DEM
HN_0027,108.8722,28.7926,2018-04-28,Hunan,418.8,44.08,15.13,999.19,176.92,74.64,1.06,3.17,283.66,0.177,0.687,0.77,12.51,8.25,74.34,359.83
HN_0028,110.0092,27.5276,2018-04-13,Hunan,420.03,53.05,14.42,1006.65,152.88,71.84,5.31,4.33,293.31,0.169,0.678,0.685,12.42,9.32,59.22,525.28
HN_0029,110.739,28.2541,2018-04-06,Hunan,413.03,45.97,15.6,1009.25,169.27,71.03,-2.45,-0.99,274.94,0.11,0.728,0.893,15.36,7.16,72.04,620.48
HN_0030,111.3771,28.9262,2018-04-22,Hunan,416.58,77.91,12.13,1007.5,152.41,60.87,-4.7,-0.6,276.75,0.13,0.713,0.698,15.6,8.74,72.87,465.19
HN_0031,114.1942,24.795,2018-04-29,Hunan,417.85,36.18,12.13,1015.48,182.82,65.96,-0.95,1.58,283.86,0.28,0.707,0.606,17.51,7.9,62.87,411.75
HN_0032,113.8714,24.6163,2018-04-27,Hunan,417.27,54.12,15.09,1016.88,178.58,68.94,0.3,0.31,282.92,0.246,0.613,0.71,12.54,9.4,69.52,53.82
HN_0033,112.8282,29.861,2018-04-12,Hunan,414.27,71.07,15.23,1017.52,148.1,66.05,4.98,0.22,258.54,0.113,0.605,0.968,12.47,7.8,67.79,797.54
HN_0034,113.053,25.8519,2018-04-10,Hunan,413.52,82.08,12.08,1010.72,151.86,59.06,5.29,5.64,242.86,0.243,0.759,0.875,17.57,8.15,74.63,964.45
HN_0035,111.219,28.2822,2018-04-18,Hunan,418.15,40.06,16.21,1020.03,179.16,71.1,-3.5,-2.63,274.34,0.117,0.708,0.834,15.57,9.78,61.53,505.74
HN_0036,112.6877,25.6118,2018-04-21,Hunan,420.2,80.16,16.38,1022.87,165.35,71.79,0.09,-0.24,292.09,0.296,0.599,0.823,12.96,7.88,68.85,926.24
HN_0037,112.7477,29.1108,2018-04-17,Hunan,418.0,50.88,12.49,1009.03,185.19,73.47,3.47,0.87,245.23,0.197,0.62,0.735,12.86,6.07,72.08,412.77
HN_0038,111.2666,28.8721,2018-04-01,Hunan,413.83,31.11,17.67,1020.47,160.11,71.34,7.03,-5.63,265.29,0.159,0.562,0.651,17.27,7.16,72.3,535.22
HN_0039,111.6219,29.5318,2018-04-11,Hunan,415.03,38.41,17.0,999.12,169.72,74.86,3.57,1.99,285.13,0.134,0.719,0.758,15.58,9.26,64.92,246.69
HN_0040,112.0465,26.5897,2018-04-18,Hunan,418.42,82.61,13.41,1006.48,171.09,61.96,0.62,-3.95,263.57,0.27,0.623,0.87,13.66,7.65,62.31,93.4
HN_0041,112.9937,29.2966,2018-04-13,Hunan,416.86,69.07,16.03,1001.98,171.97,58.47,3.37,-5.56,277.55,0.283,0.665,0.799,17.13,8.61,68.59,199.67
HN_0042,110.0653,28.0457,2018-04-23,Hunan,414.83,57.03,14.16,1021.46,175.86,66.57,1.75,-3.96,266.63,0.155,0.715,0.952,12.5,8.36,66.0,573.06
HN_0043,113.5722,24.9926,2018-04-27,Hunan,416.21,45.4,17.38,1003.21,171.54,62.44,-3.07,-1.84,283.74,0.129,0.577,0.999,17.02,6.57,62.97,214.88
HN_0044,112.8763,29.1117,2018-04-19,Hunan,416.91,38.79,14.9,1009.71,186.43,70.01,6.48,1.9,272.54,0.137,0.593,0.712,16.14,7.56,68.76,302.5
HN_0045,113.6323,28.7823,2018-04-22,Hunan,415.96,45.29,16.99,996.93,154.81,70.22,0.8,-1.07,240.02,0.145,0.673,0.683,16.81,7.62,74.36,931.55
HN_0046,109.0833,27.0873,2018-04-21,Hunan,418.9,54.9,17.34,1007.49,177.43,60.64,-0.29,-2.6,263.93,0.266,0.704,0.873,16.63,6.8,60.1,931.57
HN_0047,110.4004,26.7812,2018-04-25,Hunan,420.27,28.67,16.15,1002.06,158.81,65.71,-4.51,-2.81,289.51,0.116,0.731,0.652,15.74,8.43,68.08,238.63
HN_0048,111.908,27.3412,2018-04-26,Hunan,417.18,32.49,17.76,996.64,182.54,66.6,6.62,0.47,253.77,0.179,0.697,0.825,17.86,6.49,74.27,467.55
HN_0049,109.2133,25.2287,2018-04-16,Hunan,418.59,61.92,14.1,1016.97,169.26,74.03,-3.22,5.96,290.52,0.133,0.66,0.941,12.26,8.31,62.77,276.19
HN_0050,109.4462,28.5868,2018-04-14,Hunan,419.35,51.58,15.51,1013.09,179.58,68.72,2.26,1.78,238.87,0.123,0.581,0.845,15.22,9.34,67.81,282.32
HN_0051,113.1325,26.4961,2018-04-05,Hunan,417.45,54.49,16.17,1001.83,151.04,68.86,-6.02,0.19,264.81,0.291,0.72,0.637,14.33,8.45,65.03,819.16
HN_0052,109.282,26.1507,2018-04-19,Hunan,418.19,75.63,16.68,1003.65,151.69,60.82,1.99,5.47,241.66,0.261,0.676,0.979,12.2,8.43,66.58,212.72
HN_0053,113.61,29.7967,2018-04-18,Hunan,414.45,73.6,16.88,1012.0,175.76,62.2,7.17,5.74,277.13,0.163,0.734,0.824,14.78,8.61,61.54,577.73
HN_0054,112.0728,26.3259,2018-04-05,Hunan,418.68,77.36,14.14,1014.29,149.98,62.95,9.58,2.29,258.6,0.256,0.748,0.78,13.61,8.43,74.56,238.54
HN_0055,112.4952,29.1496,2018-04-08,Hunan,418.01,62.93,13.65,1004.94,180.69,59.21,6.18,-4.09,286.34,0.151,0.66,0.944,13.91,8.67,60.39,283.18
HN_0056,110.1235,26.8047,2018-04-25,Hunan,419.9,65.8,16.72,1008.3,183.81,72.35,-4.77,-2.84,266.06,0.2,0.587,0.97,13.6,9.71,68.13,176.79
HN_0057,109.5403,26.8898,2018-04-20,Hunan,417.88,86.9,14.58,1012.75,175.04,61.2,1.07,0.71,284.28,0.24,0.684,0.659,13.18,9.8,72.7,66.29
HN_0058,113.0973,29.2844,2018-04-29,Hunan,416.9,48.2,15.3,1014.13,181.02,62.05,-5.9,1.11,264.03,0.137,0.6,0.974,13.85,8.29,62.67,756.03
HN_0059,108.9372,25.2557,2018-04-09,Hunan,417.84,56.46,16.61,1010.66,184.48,70.25,3.53,1.31,243.77,0.252,0.671,0.803,15.05,8.46,60.28,365.3
HN_0060,113.3549,28.5486,2018-04-12,Hunan,415.47,60.5,15.6,1002.9,173.14,68.7,8.17,-3.97,244.15,0.116,0.69,0.895,17.38,6.72,68.19,718.85
HN_0061,112.3235,25.268,2018-04-07,Hunan,412.53,68.86,12.08,1003.73,148.22,70.36,5.34,-3.47,283.47,0.171,0.693,0.725,12.01,8.17,66.09,400.26
HN_0062,110.7496,26.6619,2018-04-14,Hunan,417.37,36.74,12.54,1015.39,164.91,70.04,8.25,3.23,280.11,0.294,0.689,0.821,14.61,7.0,59.13,291.0
HN_0063,110.1405,25.7631,2018-04-27,Hunan,417.61,80.66,17.67,1023.6,164.28,73.83,-0.79,1.13,287.71,0.213,0.562,0.884,16.68,8.7,60.62,262.52
HN_0064,112.8536,30.0991,2018-04-20,Hunan,417.58,56.75,17.59,1018.84,150.55,70.92,9.38,-2.88,284.88,0.27,0.618,0.73,15.09,9.42,59.28,204.21
HN_0065,110.5546,27.5209,2018-04-10,Hunan,419.18,81.5,13.54,1018.2,165.36,56.73,0.63,0.62,268.72,0.223,0.713,0.641,15.03,6.35,66.2,220.71
HN_0066,114.0347,29.9658,2018-04-24,Hunan,417.39,62.86,17.21,1019.55,156.93,56.49,9.63,-3.5,268.64,0.269,0.701,0.968,15.01,6.8,70.14,229.34
HN_0067,112.8366,28.4115,2018-04-16,Hunan,414.12,52.17,15.73,1024.07,165.34,70.21,9.36,-3.31,240.91,0.168,0.64,0.93,17.5,8.96,60.1,362.41
HN_0068,114.0404,29.9527,2018-04-29,Hunan,417.32,54.58,12.0,1014.9,150.0,57.56,7.86,1.68,265.57,0.217,0.755,0.709,12.62,7.4,69.37,464.67
HN_0069,113.712,28.5106,2018-04-07,Hunan,417.08,46.96,12.38,1018.4,169.23,57.4,3.16,4.61,285.14,0.292,0.64,0.737,16.47,7.72,65.02,653.53
HN_0070,111.9806,29.6253,2018-04-07,Hunan,418.61,67.23,15.24,1023.14,164.26,71.02,5.67,5.33,255.54,0.11,0.586,0.627,12.47,6.73,67.88,429.98
HN_0071,113.5363,25.7327,2018-04-29,Hunan,416.88,78.21,12.41,1021.99,166.18,71.54,7.23,-1.0,256.57,0.15,0.668,0.931,12.09,6.58,65.63,865.12
HN_0072,111.8184,30.0126,2018-04-09,Hunan,414.78,52.63,17.29,1021.25,174.75,56.27,-1.81,-2.25,243.86,0.183,0.637,0.95,13.71,7.52,67.17,708.32
HN_0073,111.5725,26.2976,2018-04-26,Hunan,416.22,43.14,12.8,1007.48,158.8,72.61,0.42,-2.69,265.93,0.119,0.677,0.955,15.63,7.74,65.75,266.58
HN_0074,113.5386,29.7564,2018-04-28,Hunan,415.77,30.37,17.95,1023.03,185.92,75.23,-2.7,5.81,240.74,0.237,0.722,0.818,15.81,8.07,60.19,446.23
HN_0075,111.1243,27.6959,2018-04-12,Hunan,418.33,50.62,13.44,1002.17,172.28,75.63,-1.6,1.16,264.19,0.264,0.732,0.611,13.97,6.61,62.96,956.3
HN_0076,113.9311,27.2252,2018-04-27,Hunan,412.95,75.79,14.58,1008.59,171.88,66.08,-5.35,-2.18,277.77,0.297,0.643,0.802,16.38,7.95,61.99,836.28
HN_0077,110.0174,26.4761,2018-04-10,Hunan,417.67,61.23,13.59,1003.87,182.5,63.43,2.21,-5.8,290.37,0.231,0.707,0.928,12.96,7.49,67.11,406.87
HN_0078,112.9862,26.557,2018-04-07,Hunan,412.71,72.5,16.38,1020.02,167.39,59.72,-0.77,1.54,289.39,0.226,0.694,0.609,15.48,8.87,60.71,125.89
HN_0079,112.7332,27.2614,2018-04-26,Hunan,418.49,38.98,16.6,1004.69,173.53,58.68,3.34,-3.74,282.27,0.16,0.732,0.665,14.84,7.15,60.28,229.81
HN_0080,109.4638,29.8612,2018-04-22,Hunan,419.21,32.33,13.24,1014.95,164.12,73.61,-4.02,4.77,254.84,0.139,0.665,0.973,14.4,8.31,69.51,699.93
HN_0081,114.0789,28.5271,2018-04-03,Hunan,413.13,80.74,13.11,1017.01,161.08,61.46,5.28,1.12,256.63,0.113,0.687,0.853,14.95,8.18,65.54,569.56
HN_0082,110.0445,26.7576,2018-04-22,Hunan,416.99,46.8,17.73,1001.86,166.63,61.22,0.14,-1.62,264.95,0.289,0.627,0.698,13.72,8.87,63.4,918.24
HN_0083,113.4944,28.0605,2018-04-17,Hunan,418.22,64.05,17.29,1023.48,147.42,61.54,9.49,-3.97,276.54,0.188,0.586,0.77,15.87,6.47,64.45,348.72
HN_0084,112.5644,27.9199,2018-04-19,Hunan,412.91,60.67,12.71,995.31,160.44,62.09,3.78,-1.78,281.05,0.178,0.612,0.776,17.06,7.8,70.74,554.45
HN_0085,111.7606,25.6579,2018-04-29,Hunan,417.3,79.26,16.84,1021.05,180.51,71.48,-2.57,5.93,273.16,0.169,0.75,0.603,16.24,8.97,68.48,402.65
HN_0086,112.841,26.0885,2018-04-04,Hunan,416.84,71.02,15.5,1004.54,169.01,66.49,1.72,-1.86,272.76,0.137,0.633,0.695,17.36,6.92,66.13,76.42
HN_0087,111.9352,25.4457,2018-04-28,Hunan,416.17,32.26,15.62,1004.6,185.9,62.56,4.01,-3.41,289.75,0.168,0.692,0.646,12.61,7.71,73.06,298.23
HN_0088,109.378,27.2173,2018-04-18,Hunan,413.83,41.79,16.78,1019.94,183.91,62.22,3.31,-4.42,273.68,0.154,0.633,0.882,14.44,7.95,62.59,735.46
HN_0089,112.5196,29.7804,2018-04-04,Hunan,415.83,44.06,16.55,996.54,160.96,71.83,5.17,0.32,258.72,0.213,0.677,0.767,13.43,7.02,66.64,144.18
HN_0090,111.8876,24.9594,2018-04-02,Hunan,417.76,75.65,14.13,1013.94,154.29,73.29,-5.41,-0.22,274.29,0.119,0.679,0.628,16.85,8.95,68.1,146.9
HN_0091,109.715,28.6006,2018-04-12,Hunan,414.43,69.02,15.07,1007.48,178.19,60.24,7.3,-5.73,251.16,0.129,0.698,0.84,13.42,7.46,63.94,75.2
HN_0092,114.1614,27.331,2018-04-23,Hunan,413.62,34.47,13.31,995.55,161.29,59.48,0.19,-0.15,254.84,0.223,0.748,0.778,14.64,6.48,64.75,754.4
HN_0093,112.8351,27.8163,2018-04-16,Hunan,414.83,38.5,14.08,997.82,182.49,56.42,0.63,1.46,249.92,0.202,0.697,0.661,15.17,7.31,74.07,788.99
HN_0094,112.6896,27.8863,2018-04-22,Hunan,413.95,79.89,16.24,1009.11,182.28,74.6,2.51,-0.43,281.25,0.194,0.652,0.825,16.39,8.22,63.18,571.6
HN_0095,108.985,27.0348,2018-04-14,Hunan,418.59,55.86,13.71,1017.81,148.25,61.51,-0.16,-2.47,260.44,0.16,0.564,0.63,16.07,7.4,70.53,414.66
HN_0096,113.3282,28.3754,2018-04-13,Hunan,419.82,35.8,13.24,1012.95,170.04,64.8,2.45,-1.58,292.64,0.114,0.571,0.962,15.05,8.95,67.16,770.34
HN_0097,111.6702,28.7719,2018-04-19,Hunan,412.65,78.46,14.71,1004.82,162.99,70.93,-2.81,-2.5,247.5,0.215,0.684,0.843,12.85,8.46,66.39,977.69
HN_0098,112.6207,24.9959,2018-04-26,Hunan,412.94,66.21,14.92,1022.03,149.22,63.45,-0.21,-3.22,248.22,0.124,0.619,0.665,15.0,9.54,59.23,605.86
HN_0099,108.9931,25.698,2018-04-05,Hunan,413.87,40.59,15.12,1021.56,162.97,56.36,6.37,0.0,292.34,0.225,0.674,0.73,14.57,9.19,63.32,786.5
HN_0100,111.0502,25.4771,2018-04-15,Hunan,419.69,88.58,13.63,1000.68,169.7,58.26,0.56,-0.18,274.74,0.103,0.652,0.958,14.2,8.44,74.37,108.75
HN_0101,113.9579,29.6226,2018-04-20,Hunan,416.97,37.22,15.01,1007.87,156.34,68.52,-4.64,-3.16,243.77,0.26,0.591,0.647,13.27,6.42,59.44,873.86
HN_0102,109.72,29.8755,2018-04-08,Hunan,414.62,60.33,12.06,1004.47,167.93,65.57,7.7,-0.06,274.3,0.3,0.709,0.845,16.5,9.24,66.22,922.37
HN_0103,112.5116,26.6469,2018-04-30,Hunan,412.71,54.93,12.81,1001.35,168.67,63.55,3.11,5.93,252.25,0.189,0.691,0.611,16.77,9.24,68.77,328.45
HN_0104,112.3863,27.6757,2018-04-19,Hunan,414.48,61.71,15.25,1012.46,147.95,61.78,6.41,0.63,257.58,0.3,0.571,0.729,15.61,9.42,71.23,785.37
HN_0105,113.0892,28.9974,2018-04-15,Hunan,415.97,56.29,15.24,1010.92,185.39,57.28,0.08,-4.18,248.85,0.154,0.664,0.876,17.24,7.5,70.35,723.83
HN_0106,114.1882,26.232,2018-04-24,Hunan,417.7,50.18,13.21,1008.31,148.76,75.2,7.98,-5.93,275.93,0.184,0.698,0.796,14.31,7.43,59.46,503.96
HN_0107,113.7398,26.7869,2018-04-07,Hunan,416.88,47.47,14.64,1011.44,184.62,71.69,8.38,-2.67,262.37,0.221,0.618,0.702,12.77,8.81,59.02,127.44
HN_0108,111.7705,26.4732,2018-04-11,Hunan,418.2,71.47,14.79,1014.08,166.51,72.83,4.77,0.03,291.52,0.117,0.739,0.649,15.26,8.53,66.53,483.36
HN_0109,112.9022,29.119,2018-04-24,Hunan,417.6,81.48,13.39,995.37,150.73,57.39,-6.16,4.95,254.68,0.163,0.635,0.63,14.46,7.41,73.66,741.59
HN_0110,110.4567,27.9964,2018-04-22,Hunan,414.44,31.39,16.38,1018.65,161.63,58.26,-1.12,-0.83,284.02,0.136,0.707,0.6,14.0,7.13,60.35,187.94
HN_0111,112.8875,25.7795,2018-04-12,Hunan,416.41,80.08,15.69,1019.44,166.54,75.09,-1.02,-4.97,282.62,0.221,0.738,0.644,12.55,8.41,66.21,492.74
HN_0112,111.9099,28.0592,2018-04-18,Hunan,415.6,46.4,16.7,1007.22,163.22,65.49,-1.99,2.38,247.6,0.149,0.658,0.692,17.76,8.53,59.74,640.37
HN_0113,109.6171,28.7717,2018-04-17,Hunan,415.15,47.11,14.24,1002.58,173.49,66.41,2.02,-3.44,269.09,0.211,0.566,0.717,15.94,7.26,64.82,514.48
HN_0114,109.6605,28.3468,2018-04-13,Hunan,414.31,49.33,16.06,1002.48,175.26,72.94,0.41,0.45,242.94,0.177,0.627,0.918,17.72,6.72,66.57,679.73
HN_0115,109.6553,28.3624,2018-04-02,Hunan,412.61,65.45,13.26,1012.05,156.61,60.85,-4.18,-1.26,243.75,0.279,0.613,0.916,15.38,7.86,69.52,748.15
HN_0116,111.0524,28.1565,2018-04-11,Hunan,420.13,50.76,13.38,1017.19,173.6,63.28,-0.1,-1.1,269.86,0.166,0.668,0.862,16.53,6.28,71.21,722.17
HN_0117,110.7258,28.0817,2018-04-24,Hunan,414.15,58.75,15.08,1012.89,173.52,62.6,6.4,5.08,248.11,0.234,0.64,0.844,13.08,8.76,59.59,789.01
HN_0118,110.8765,29.7399,2018-04-01,Hunan,417.03,81.01,17.26,1001.71,167.05,69.27,6.08,3.34,294.78,0.216,0.579,0.991,17.82,8.9,72.8,882.3
HN_0119,112.8554,29.5929,2018-04-03,Hunan,416.36,53.35,13.87,1020.56,148.62,69.47,-1.66,-1.04,265.41,0.126,0.584,0.76,17.74,6.59,71.6,515.79
HN_0120,112.1734,29.9068,2018-04-28,Hunan,420.23,86.17,17.28,1000.56,150.38,70.52,8.8,-0.48,269.61,0.293,0.749,0.667,14.37,7.7,68.39,987.04
HN_0121,113.9562,28.5012,2018-04-09,Hunan,413.63,86.03,15.89,998.37,156.08,56.13,-3.84,3.5,247.82,0.187,0.686,0.902,15.89,8.36,73.73,454.94
HN_0122,110.7609,26.4942,2018-04-04,Hunan,420.19,67.17,16.64,1019.05,158.69,65.63,9.64,-3.92,278.01,0.272,0.614,0.751,15.13,7.04,66.09,386.56
HN_0123,111.2906,28.3615,2018-04-30,Hunan,417.08,32.54,17.15,995.17,169.65,69.92,-4.91,-0.92,294.93,0.284,0.585,0.917,16.57,9.37,65.41,620.68
HN_0124,111.1161,25.2185,2018-04-07,Hunan,415.17,62.93,13.76,1005.26,181.73,75.68,-2.12,-0.81,247.04,0.109,0.581,0.697,13.52,8.64,60.47,619.84
HN_0125,113.0971,25.8995,2018-04-11,Hunan,417.04,79.4,14.72,1021.8,171.04,68.35,-0.87,0.48,271.87,0.247,0.682,0.749,15.19,6.42,60.15,471.55
HN_0126,109.2264,30.0758,2018-04-05,Hunan,415.9,46.84,13.01,1010.79,146.98,58.88,-5.74,-1.58,241.71,0.249,0.71,0.676,17.52,9.19,69.93,838.61
HN_0127,113.3403,26.166,2018-04-04,Hunan,419.58,75.95,14.89,1001.68,158.43,62.71,-5.69,-4.92,237.35,0.142,0.733,0.632,14.31,9.85,74.2,69.11
HN_0128,113.0556,28.2871,2018-04-19,Hunan,416.99,83.53,14.51,1018.03,175.35,71.96,6.88,-1.79,291.75,0.241,0.655,0.887,13.99,6.53,70.64,181.88
HN_0129,111.031,25.315,2018-04-05,Hunan,417.16,37.78,15.18,998.25,170.95,69.11,1.26,1.66,283.06,0.144,0.6,0.776,15.19,6.33,72.19,705.9
HN_0130,113.1105,25.276,2018-04-23,Hunan,419.04,87.66,16.44,997.52,169.82,68.57,5.13,5.64,244.28,0.181,0.616,0.798,13.84,7.39,67.08,987.26
HN_0131,111.4809,26.7585,2018-04-26,Hunan,417.01,48.22,15.83,1001.77,175.09,62.22,-0.6,-4.64,293.93,0.102,0.655,0.882,12.7,6.88,72.77,200.73
HN_0132,109.6644,26.383,2018-04-16,Hunan,416.54,51.1,13.61,1023.11,173.55,67.2,2.71,-3.66,283.79,0.111,0.729,0.835,16.69,6.53,73.97,230.05
HN_0133,111.5087,28.7445,2018-04-10,Hunan,417.79,42.49,17.8,1006.88,147.71,56.71,8.88,5.91,255.61,0.142,0.575,0.925,14.8,7.22,63.43,582.83
HN_0134,110.6945,26.2803,2018-04-06,Hunan,413.52,56.94,15.29,1019.73,170.23,56.68,8.24,0.31,279.98,0.11,0.594,0.774,15.32,7.77,61.6,858.92
HN_0135,112.2246,28.7632,2018-04-05,Hunan,417.88,36.82,14.73,1007.57,152.19,64.02,3.97,1.91,269.49,0.217,0.655,0.608,14.92,9.85,59.59,960.89
HN_0136,111.0601,25.0978,2018-04-04,Hunan,412.61,74.26,15.22,1001.45,160.49,67.43,5.97,-5.63,270.16,0.15,0.686,0.9,14.18,9.85,60.28,325.21
HN_0137,112.8317,29.8087,2018-04-16,Hunan,413.44,85.89,13.04,1014.52,150.58,70.98,-4.22,-0.11,263.12,0.241,0.662,0.955,15.44,8.83,64.2,866.98
HN_0138,112.4939,27.5722,2018-04-09,Hunan,416.68,45.32,13.62,998.68,164.97,64.29,2.17,-0.74,284.37,0.159,0.629,0.705,13.19,9.53,61.54,314.26
HN_0139,113.5589,25.2352,2018-04-07,Hunan,417.52,50.11,17.46,1013.39,184.99,70.32,7.73,-1.61,284.22,0.142,0.598,0.844,14.55,9.16,73.78,824.98
HN_0140,110.8562,28.5667,2018-04-19,Hunan,415.0,50.93,17.96,997.53,153.94,60.87,9.14,0.14,280.61,0.142,0.606,0.839,14.56,9.9,61.57,943.95
HN_0141,109.2442,29.4492,2018-04-29,Hunan,420.18,86.34,16.12,997.54,164.48,74.34,8.65,-4.0,238.8,0.246,0.655,0.845,17.53,9.61,61.79,906.34
HN_0142,113.7534,27.5416,2018-04-12,Hunan,414.65,74.15,12.85,1023.68,173.91,70.28,-3.14,3.61,264.34,0.147,0.612,0.815,15.36,8.39,64.1,741.66
HN_0143,113.1731,24.776,2018-04-16,Hunan,412.68,38.49,13.7,1018.12,168.5,56.04,5.19,4.67,256.44,0.26,0.66,0.972,12.89,8.9,62.86,519.44
HN_0144,113.9055,29.9324,2018-04-19,Hunan,418.9,36.86,17.36,998.64,148.87,73.09,-5.87,-4.99,238.61,0.284,0.665,0.607,14.01,6.26,61.52,454.84
HN_0145,108.8719,28.5315,2018-04-04,Hunan,419.38,83.93,14.5,1013.37,152.42,70.1,3.95,-3.46,279.28,0.143,0.717,0.97,14.44,7.54,71.65,343.97
HN_0146,109.6056,27.057,2018-04-03,Hunan,416.24,78.58,12.11,1013.12,162.07,58.23,-4.27,-2.56,285.98,0.142,0.594,0.915,15.03,7.54,60.0,857.93
HN_0147,109.2576,27.2895,2018-04-14,Hunan,419.19,46.56,13.15,1015.37,177.68,58.71,-4.28,4.18,256.37,0.282,0.71,0.962,15.83,9.51,68.19,899.39
