sample_id,lon,lat,date,province,XCO2,NTL,TEM,SP,PRE,ET,UW,VW,DSR,AOD,NDVI,CO,NO2,SO2,O3,DEM
HN_0016,112.5745,30.099,2020-10-29,Hunan,415.81,20.63,16.82,1015.34,90.64,31.51,-9.67,5.43,205.61,0.363,0.301,0.801,20.01,14.2,52.08,167.84
HN_0017,113.3929,26.8243,2020-10-11,Hunan,415.83,16.58,13.31,1017.23,97.64,42.62,-7.13,-1.93,167.85,0.275,0.49,0.815,21.1,13.92,40.92,554.16
HN_0018,114.0561,28.4068,2020-10-02,Hunan,413.89,48.45,12.2,999.16,81.88,32.89,-7.18,3.15,183.77,0.238,0.467,0.791,20.13,12.87,43.48,336.28
HN_0019,112.2344,29.9839,2020-10-04,Hunan,419.39,59.06,15.86,1011.54,62.14,37.39,-6.56,3.63,179.19,0.282,0.326,0.908,24.79,10.97,42.89,861.79
HN_0020,111.7026,27.65,2020-10-01,Hunan,416.74,62.2,16.02,998.78,81.51,47.88,-8.15,-5.37,200.37,0.335,0.499,0.848,23.09,13.05,45.49,124.22
HN_0021,114.1019,27.9001,2020-10-15,Hunan,414.18,36.24,13.24,1010.49,61.17,44.46,-2.53,5.36,162.66,0.293,0.479,0.728,23.82,14.07,50.3,926.02
HN_0022,113.6343,28.1767,2020-10-04,Hunan,412.48,23.99,14.09,1015.21,78.45,30.42,-3.57,0.4,168.09,0.329,0.372,0.819,24.54,12.23,46.03,259.76
HN_0023,109.9392,26.3816,2020-10-21,Hunan,417.89,19.4,12.84,1018.13,82.47,44.95,-4.77,-3.98,151.36,0.257,0.455,0.941,19.41,13.98,45.33,632.24
HN_0024,111.2981,25.995,2020-10-09,Hunan,413.14,12.6,13.65,1002.33,82.42,42.72,-8.54,2.41,203.35,0.245,0.37,0.612,24.58,11.28,37.11,627.44
HN_0025,111.5215,25.0865,2020-10-31,Hunan,419.23,60.14,15.49,1008.35,87.73,33.62,2.53,-4.89,168.78,0.253,0.36,0.809,21.11,14.19,49.66,402.44
HN_0026,111.9998,27.874,2020-10-04,Hunan,411.91,12.9,13.65,1022.65,69.5,37.5,0.39,4.35,191.66,0.239,0.392,0.664,19.85,13.47,42.21,404.41
HN_0027,111.7473,27.1359,2020-10-24,Hunan,412.83,42.42,14.2,1018.47,63.97,40.21,2.27,-3.18,202.52,0.419,0.359,0.735,24.01,10.54,46.92,742.17
HN_0028,109.7932,28.1146,2020-10-30,Hunan,415.65,32.8,17.15,996.42,94.0,41.76,-7.71,3.7,205.55,0.336,0.497,0.717,23.47,12.65,48.38,445.87
HN_0029,112.3462,26.0776,2020-10-04,Hunan,418.63,35.41,16.37,1009.31,71.94,40.13,-6.67,3.02,161.0,0.282,0.409,0.982,23.37,10.59,41.09,974.81
HN_0030,112.4056,27.7024,2020-10-13,Hunan,416.25,56.32,16.02,1011.18,80.77,43.23,-6.71,0.7,175.64,0.357,0.307,0.893,22.09,14.13,39.47,384.83
HN_0031,110.9805,28.2326,2020-10-03,Hunan,415.29,28.63,16.65,1002.28,84.06,37.52,-0.33,3.32,197.01,0.378,0.398,0.799,24.6,12.72,42.09,918.4
HN_0032,113.7414,25.4523,2020-10-26,Hunan,414.01,20.26,16.77,997.21,84.71,49.51,5.29,5.19,167.84,0.284,0.391,0.749,22.77,12.29,47.98,192.66
HN_0033,112.2538,25.197,2020-10-04,Hunan,412.57,20.12,15.22,1024.07,60.83,34.92,3.19,-2.79,198.55,0.316,0.419,0.855,20.92,13.63,39.96,513.42
HN_0034,113.6802,25.1845,2020-10-23,Hunan,411.87,34.0,15.32,1009.74,66.31,41.08,-7.99,-4.32,172.77,0.323,0.337,0.967,21.66,11.95,52.98,238.97
HN_0035,112.9449,26.4112,2020-10-18,Hunan,413.63,65.74,12.45,1001.63,79.39,44.82,-5.41,3.79,192.19,0.331,0.308,0.877,24.85,13.88,52.28,496.4
HN_0036,109.1848,27.6842,2020-10-24,Hunan,412.77,15.94,12.77,1001.61,60.35,35.79,-8.79,3.66,180.01,0.338,0.4,0.659,19.78,10.88,52.85,816.78
HN_0037,113.8777,27.0442,2020-10-16,Hunan,418.59,20.11,17.71,1016.27,97.38,31.12,5.04,1.53,187.74,0.239,0.455,0.829,22.65,12.05,52.76,858.17
HN_0038,113.4804,24.6734,2020-10-17,Hunan,415.99,42.13,14.83,1018.81,84.29,38.74,-3.24,-5.88,185.19,0.306,0.384,0.789,23.03,12.87,41.34,471.66
HN_0039,108.8974,24.9154,2020-10-14,Hunan,417.58,43.18,17.33,1021.73,98.3,42.21,-5.87,-3.99,207.08,0.232,0.358,0.929,22.54,11.42,52.59,501.42
HN_0040,112.8539,26.2673,2020-10-24,Hunan,417.75,66.34,12.19,1002.33,62.62,49.15,5.85,-1.84,153.18,0.386,0.341,0.635,19.37,12.07,49.37,744.37
HN_0041,113.123,25.6712,2020-10-27,Hunan,415.25,42.51,12.48,1008.77,66.54,47.54,-6.0,-4.21,200.17,0.289,0.496,0.896,21.3,13.43,46.0,437.7
HN_0042,111.1323,26.0376,2020-10-30,Hunan,415.4,26.56,14.35,1012.56,85.02,41.2,-2.1,1.66,199.34,0.276,0.397,0.649,19.78,12.07,47.34,708.44
HN_0043,112.4239,27.2147,2020-10-07,Hunan,413.25,43.47,16.04,997.1,91.43,41.89,-1.97,0.65,174.45,0.345,0.316,0.767,21.68,10.9,44.61,858.81
HN_0044,113.6218,25.3005,2020-10-03,Hunan,414.18,29.14,14.47,1022.52,90.43,34.81,-7.86,-1.14,204.72,0.403,0.303,0.982,23.6,11.21,45.17,914.07
HN_0045,113.4741,24.9617,2020-10-30,Hunan,418.36,36.75,12.35,1010.16,60.7,38.15,-4.13,-3.3,201.12,0.361,0.425,0.961,21.32,13.28,41.11,891.78
HN_0046,110.1416,24.8075,2020-10-11,Hunan,418.05,55.28,14.92,999.97,95.85,41.67,-1.96,-1.52,206.68,0.35,0.492,0.728,24.75,11.26,39.16,775.81
HN_0047,110.4214,28.5043,2020-10-22,Hunan,411.91,12.68,17.43,1001.16,80.95,37.72,-4.38,-4.56,150.94,0.248,0.302,0.617,24.6,11.88,49.16,461.58
HN_0048,109.1611,25.6167,2020-10-06,Hunan,415.06,14.09,15.92,999.56,78.66,33.34,2.36,2.27,192.25,0.415,0.373,0.938,22.74,12.82,52.11,112.64
HN_0049,111.5303,26.443,2020-10-07,Hunan,414.76,17.7,17.85,1012.07,87.86,46.13,-3.17,3.65,196.71,0.281,0.305,0.879,20.38,11.23,44.09,84.72
HN_0050,112.7048,28.2211,2020-10-07,Hunan,416.55,25.34,16.08,995.44,63.17,42.2,-0.99,-4.2,191.92,0.379,0.494,0.942,19.89,10.55,38.64,711.44
HN_0051,112.5761,28.1254,2020-10-29,Hunan,418.23,70.21,17.86,997.7,96.51,48.32,5.12,-2.83,152.96,0.316,0.423,0.721,24.25,13.19,47.59,416.09
HN_0052,113.4955,28.9835,2020-10-29,Hunan,415.68,16.21,14.98,1007.73,98.09,37.65,-3.91,-3.6,154.33,0.329,0.439,0.853,21.42,12.57,38.99,307.81
HN_0053,111.9911,24.8446,2020-10-11,Hunan,413.95,64.19,12.89,1006.27,88.54,39.39,-7.97,-4.13,173.64,0.366,0.305,0.969,22.49,13.25,41.67,348.7
HN_0054,111.9434,27.0246,2020-10-03,Hunan,419.0,36.41,16.77,1001.15,82.18,35.9,1.89,-1.77,168.84,0.313,0.477,0.611,23.13,12.32,37.62,510.66
HN_0055,110.164,24.9053,2020-10-02,Hunan,412.46,42.2,16.17,1009.89,76.97,47.33,-9.07,0.94,163.47,0.343,0.347,0.959,19.94,10.51,43.32,906.15
HN_0056,110.2279,30.0862,2020-10-01,Hunan,415.56,61.46,17.1,1009.7,81.21,38.97,-4.65,3.48,152.69,0.424,0.365,0.832,24.75,11.57,51.3,253.42
HN_0057,112.9665,27.5234,2020-10-24,Hunan,418.76,28.17,16.37,1001.2,95.84,42.92,-1.49,-3.01,179.87,0.365,0.372,0.998,20.94,12.68,49.3,430.63
HN_0058,114.1109,26.4618,2020-10-16,Hunan,419.45,12.11,13.04,1017.48,60.28,49.77,-5.15,1.32,168.51,0.36,0.354,0.764,19.24,11.37,42.57,868.07
HN_0059,109.3435,24.6342,2020-10-26,Hunan,416.03,68.25,15.08,1000.42,95.58,33.55,-3.22,-3.42,209.04,0.284,0.468,0.859,24.07,12.33,46.23,252.24
HN_0060,112.5619,24.95,2020-10-06,Hunan,414.47,39.93,16.46,1023.04,79.73,42.69,5.59,-3.52,207.18,0.247,0.47,0.877,21.8,13.83,46.9,462.23
HN_0061,110.0647,27.4621,2020-10-20,Hunan,413.15,59.57,13.86,1002.74,92.86,48.61,-1.75,-5.02,199.16,0.313,0.472,0.783,22.58,14.2,44.44,475.68
HN_0062,112.6654,27.6746,2020-10-06,Hunan,418.33,16.78,14.19,1018.13,74.54,42.38,-1.16,1.19,187.38,0.342,0.489,0.697,20.08,12.58,50.8,148.1
HN_0063,111.5574,25.3146,2020-10-16,Hunan,418.41,29.24,13.0,1016.43,89.17,45.73,-4.32,-3.25,203.47,0.245,0.336,0.75,19.18,10.91,37.74,924.85
HN_0064,113.0616,29.4983,2020-10-14,Hunan,416.84,45.94,13.95,1003.78,60.69,34.87,0.43,-1.46,188.65,0.234,0.365,0.982,22.19,13.16,45.21,874.2
HN_0065,110.4742,27.0353,2020-10-30,Hunan,414.59,38.33,15.94,1004.42,71.46,44.55,1.75,-5.5,173.24,0.327,0.44,0.989,22.67,11.74,48.54,293.04
HN_0066,112.4317,26.9316,2020-10-19,Hunan,418.89,55.96,16.2,1001.28,73.3,36.31,-4.31,-5.62,155.46,0.352,0.456,0.811,23.29,13.08,44.86,160.87
HN_0067,111.2896,26.7215,2020-10-24,Hunan,419.23,54.92,14.44,998.46,91.13,39.79,-4.29,4.08,177.61,0.422,0.308,0.916,21.3,12.2,47.36,385.76
HN_0068,110.7188,24.6778,2020-10-12,Hunan,411.88,39.33,12.11,1024.96,86.08,45.84,0.31,-1.17,171.41,0.276,0.337,0.919,24.56,11.33,47.2,144.12
HN_0069,110.0931,24.759,2020-10-05,Hunan,418.01,21.76,12.15,1011.51,83.37,35.68,-7.06,-1.73,187.91,0.28,0.37,0.743,23.18,11.69,44.63,613.94
HN_0070,109.3127,27.86,2020-10-20,Hunan,411.6,52.98,13.33,1011.45,98.81,43.61,5.51,-2.31,169.36,0.316,0.319,0.869,24.83,11.41,43.28,498.2
HN_0071,112.1082,27.1468,2020-10-02,Hunan,415.43,61.54,16.96,1000.48,80.61,44.23,-4.02,5.21,166.8,0.246,0.336,0.753,24.62,12.95,51.3,60.08
HN_0072,109.3104,27.2193,2020-10-31,Hunan,413.22,35.11,16.36,1018.75,60.69,49.48,0.11,3.4,169.06,0.323,0.425,0.968,20.66,12.86,42.32,594.53
HN_0073,109.2705,25.1403,2020-10-05,Hunan,418.81,13.53,13.91,1005.9,81.46,38.17,-3.6,4.53,155.19,0.429,0.432,0.95,19.95,13.66,49.9,455.2
HN_0074,110.5315,25.2969,2020-10-05,Hunan,413.62,39.57,12.83,1008.6,85.41,37.82,6.02,3.06,173.34,0.266,0.467,0.986,22.16,12.69,37.02,568.07
HN_0075,111.3188,27.5969,2020-10-05,Hunan,414.39,28.4,14.27,1022.53,89.83,41.11,-8.76,1.32,189.02,0.28,0.416,0.683,24.08,13.57,44.37,818.95
HN_0076,113.4197,27.7438,2020-10-15,Hunan,413.87,28.34,13.57,1024.77,85.39,36.26,4.11,-3.08,186.76,0.255,0.431,0.94,21.79,13.18,49.14,425.21
HN_0077,111.4019,24.8358,2020-10-23,Hunan,413.55,60.92,14.36,1010.7,72.69,30.35,-4.3,5.69,168.84,0.385,0.336,0.782,22.78,13.77,43.1,524.49
HN_0078,112.0532,29.1946,2020-10-09,Hunan,419.14,11.54,12.86,1007.0,62.68,34.33,-7.9,-5.42,163.06,0.332,0.353,0.915,19.84,10.72,42.17,944.0
HN_0079,109.9215,25.7884,2020-10-09,Hunan,411.56,15.52,15.69,996.99,80.31,32.82,-8.72,-1.64,183.94,0.258,0.436,0.899,19.01,13.48,51.22,888.7
HN_0080,109.7413,25.2862,2020-10-29,Hunan,418.4,58.32,15.14,997.6,97.29,43.11,-9.21,-4.0,160.76,0.252,0.406,0.608,21.88,12.6,52.27,224.51
HN_0081,108.9467,26.3875,2020-10-13,Hunan,414.23,42.94,17.21,1012.88,77.57,33.09,-5.37,-1.0,190.44,0.428,0.345,0.765,21.1,12.46,41.8,434.64
HN_0082,112.8635,29.5096,2020-10-14,Hunan,414.91,28.07,13.07,1008.77,68.98,44.36,5.0,2.61,176.34,0.358,0.432,0.893,21.9,11.72,40.98,289.7
HN_0083,112.4463,28.8147,2020-10-01,Hunan,411.99,29.07,15.93,1014.71,82.52,31.27,0.32,-2.62,189.51,0.405,0.305,0.625,19.36,11.21,41.61,147.8
HN_0084,110.3052,29.6744,2020-10-10,Hunan,419.49,65.77,16.02,1024.06,64.46,32.07,-4.9,-1.87,159.22,0.292,0.468,0.839,19.8,11.91,50.2,632.08
HN_0085,113.9446,27.5349,2020-10-04,Hunan,419.34,58.83,12.58,1011.94,66.21,32.5,-1.54,4.15,185.53,0.415,0.434,0.66,20.33,13.46,40.16,356.75
HN_0086,110.3483,28.1016,2020-10-25,Hunan,413.32,52.32,14.43,1010.33,84.37,41.22,0.56,4.87,188.79,0.417,0.436,0.884,21.12,10.83,39.71,430.44
HN_0087,111.4317,25.8383,2020-10-03,Hunan,416.97,65.01,14.55,1010.03,72.05,32.63,5.61,5.33,154.91,0.252,0.369,0.796,20.63,11.69,50.71,82.51
HN_0088,109.8965,29.3598,2020-10-23,Hunan,411.69,57.81,13.4,1009.24,73.69,38.46,1.83,-1.46,156.97,0.237,0.453,0.798,21.78,10.73,40.94,127.06
HN_0089,112.5925,29.5435,2020-10-02,Hunan,412.8,55.93,17.94,1002.06,61.8,32.09,-7.73,4.46,171.04,0.4,0.486,0.754,21.49,11.33,39.72,193.54
HN_0090,113.4486,30.0529,2020-10-10,Hunan,415.16,29.05,16.08,1022.84,61.04,36.47,-6.99,-3.43,178.72,0.376,0.349,0.684,19.17,11.28,47.83,120.79
HN_0091,111.2558,29.5512,2020-10-20,Hunan,414.22,55.88,17.79,1014.93,66.83,31.25,-8.69,-2.09,155.13,0.399,0.499,0.774,22.08,13.86,40.2,710.15
HN_0092,113.5856,26.9584,2020-10-14,Hunan,416.57,40.22,17.55,1011.38,77.71,46.42,-3.07,-4.33,186.76,0.233,0.376,0.807,19.39,12.75,46.74,138.75
HN_0093,111.259,27.3013,2020-10-24,Hunan,418.46,52.83,16.91,1006.37,87.26,44.71,-6.98,-5.99,163.2,0.281,0.32,0.699,20.07,12.18,52.34,858.83
HN_0094,110.4384,27.9193,2020-10-17,Hunan,411.99,65.51,15.46,1008.45,66.22,39.98,4.18,4.75,161.04,0.406,0.335,0.962,20.4,13.65,39.97,232.8
HN_0095,111.9176,25.7575,2020-10-23,Hunan,415.28,14.94,16.22,996.7,84.33,31.04,-6.83,5.54,182.97,0.331,0.433,0.903,23.54,11.02,40.3,82.39
HN_0096,112.4834,27.9573,2020-10-18,Hunan,416.71,24.21,13.45,1009.43,63.87,38.36,-2.19,5.65,203.33,0.249,0.413,0.964,21.1,13.56,52.22,344.05
HN_0097,113.2667,28.0009,2020-10-02,Hunan,418.2,66.57,12.78,1013.28,81.38,37.13,1.59,1.39,164.41,0.271,0.477,0.727,19.59,10.49,37.66,721.05
HN_0098,112.0552,25.4223,2020-10-05,Hunan,413.64,33.71,14.52,1008.75,73.39,34.5,-3.44,-3.43,183.47,0.419,0.395,0.779,22.67,14.09,46.17,128.24
HN_0099,109.6204,27.9994,2020-10-22,Hunan,417.45,19.07,14.37,1024.35,95.98,37.93,-3.67,-3.45,163.5,0.302,0.333,0.764,21.7,12.67,42.58,403.71
HN_0100,110.344,29.3532,2020-10-15,Hunan,418.95,68.09,16.33,996.51,82.65,37.04,-8.16,0.88,165.94,0.416,0.322,0.791,20.77,11.81,37.16,910.15
HN_0101,109.5595,26.1419,2020-10-07,Hunan,418.29,23.93,16.02,1023.63,96.46,49.53,-6.59,-0.51,200.29,0.266,0.398,0.943,24.39,14.21,45.63,554.9
HN_0102,110.8215,28.2725,2020-10-04,Hunan,416.7,60.24,13.34,999.94,68.93,46.45,4.85,5.41,203.47,0.292,0.335,0.603,23.67,12.72,45.61,792.92
HN_0103,113.4085,30.0017,2020-10-29,Hunan,413.69,28.55,15.27,1004.35,75.75,44.05,0.68,2.53,185.01,0.29,0.454,0.874,24.19,11.85,44.52,347.16
HN_0104,110.5734,27.7345,2020-10-29,Hunan,414.72,40.98,17.15,1024.12,84.99,32.25,3.17,0.19,195.45,0.316,0.331,0.863,21.11,10.47,49.55,685.22
HN_0105,110.0129,26.7589,2020-10-04,Hunan,416.12,19.36,14.44,996.42,78.14,42.36,4.2,-2.09,169.31,0.335,0.302,0.787,23.93,10.36,37.92,867.29
HN_0106,111.9793,26.9402,2020-10-02,Hunan,418.04,15.81,16.22,1008.92,84.57,35.89,-4.56,-4.02,189.97,0.247,0.477,0.787,19.11,13.66,40.61,214.63
HN_0107,113.8125,28.2782,2020-10-25,Hunan,414.83,65.84,13.97,1023.21,89.79,39.43,-5.57,4.21,203.8,0.353,0.353,0.805,20.65,10.44,37.61,882.75
HN_0108,113.1662,30.0638,2020-10-08,Hunan,418.23,60.8,16.69,997.82,94.83,32.53,3.69,-4.6,181.14,0.281,0.345,0.918,19.76,12.76,45.22,888.38
HN_0109,112.4054,24.9918,2020-10-30,Hunan,411.53,57.04,14.68,995.49,89.25,33.61,-4.14,3.17,193.72,0.328,0.32,0.778,20.33,14.13,50.04,869.93
HN_0110,111.2241,25.8434,2020-10-14,Hunan,413.36,22.76,12.13,1013.88,87.89,45.62,-7.11,0.96,174.42,0.282,0.309,0.894,20.95,13.41,42.29,658.44
HN_0111,109.6913,25.0228,2020-10-31,Hunan,413.92,53.34,14.68,1001.39,72.63,40.89,-2.51,4.43,156.27,0.369,0.322,0.739,19.79,11.79,37.56,868.36
HN_0112,109.6103,29.2685,2020-10-29,Hunan,418.86,44.74,13.84,1015.01,85.69,40.06,1.49,-2.57,158.52,0.38,0.312,0.904,20.73,10.42,42.38,512.57
HN_0113,109.9301,28.5438,2020-10-04,Hunan,413.15,71.3,16.28,1001.4,88.71,32.62,-4.63,-0.91,158.62,0.306,0.433,0.907,19.79,10.74,52.27,283.6
HN_0114,113.1886,27.5374,2020-10-26,Hunan,417.81,42.35,12.42,1004.13,73.84,39.18,-3.38,4.12,207.96,0.254,0.451,0.964,19.82,12.95,48.9,953.12
HN_0115,110.6863,25.1861,2020-10-27,Hunan,413.97,12.03,16.81,1008.81,82.42,46.68,-7.46,1.45,181.32,0.366,0.338,0.852,19.97,13.73,40.6,508.73
HN_0116,112.5455,25.2197,2020-10-12,Hunan,417.27,14.12,13.16,1007.24,89.57,31.26,0.33,0.96,186.22,0.382,0.498,0.949,21.97,11.12,52.14,567.01
HN_0117,113.7919,25.6291,2020-10-11,Hunan,415.92,53.79,17.05,1018.99,86.67,48.8,-4.36,-5.09,200.13,0.383,0.417,0.968,19.91,11.1,39.46,861.9
HN_0118,109.9448,24.7976,2020-10-02,Hunan,415.52,21.52,16.48,1014.02,61.04,45.85,-7.05,-4.51,156.88,0.382,0.313,0.889,19.77,13.37,40.19,425.41
HN_0119,111.342,25.4341,2020-10-18,Hunan,417.09,25.87,14.09,1006.03,87.99,43.91,-0.57,4.54,199.8,0.251,0.346,0.972,22.01,10.7,38.17,413.52
HN_0120,109.0458,27.1754,2020-10-18,Hunan,418.34,43.12,13.7,1007.27,92.26,45.38,-0.22,-1.98,168.24,0.418,0.428,0.829,23.51,12.39,43.47,92.58
HN_0121,109.8675,26.2145,2020-10-24,Hunan,418.5,54.51,13.07,1023.39,65.27,44.84,-2.53,5.73,161.15,0.252,0.486,0.988,19.79,11.52,39.51,229.75
HN_0122,113.4143,24.6978,2020-10-25,Hunan,419.2,39.4,13.98,1014.63,76.7,42.63,-9.26,5.31,165.18,0.329,0.383,0.747,19.54,12.71,51.82,666.33
HN_0123,110.9283,27.0401,2020-10-15,Hunan,411.97,16.68,16.09,1006.56,88.82,41.36,0.57,4.18,181.96,0.246,0.458,0.641,24.31,11.48,51.87,703.85
HN_0124,111.8491,27.1462,2020-10-20,Hunan,415.78,18.44,15.28,1010.89,89.7,40.83,3.2,2.3,204.46,0.333,0.428,0.737,22.94,11.52,42.01,348.23
HN_0125,110.6777,25.2186,2020-10-04,Hunan,412.59,56.88,17.46,1019.1,64.36,30.2,-5.49,4.31,151.59,0.382,0.327,0.754,24.42,11.86,43.4,986.48
HN_0126,112.1219,26.2347,2020-10-12,Hunan,417.12,60.34,17.14,1018.22,67.35,33.17,5.53,1.2,152.43,0.414,0.375,0.731,21.2,11.09,39.21,802.79
HN_0127,112.7108,25.1142,2020-10-19,Hunan,414.24,25.59,12.92,1014.47,87.57,41.2,-7.91,-3.56,173.02,0.295,0.469,0.626,19.16,11.87,51.43,542.61
HN_0128,113.4825,26.7789,2020-10-20,Hunan,418.42,49.2,14.25,1005.07,71.61,41.9,0.24,4.93,195.34,0.244,0.471,0.828,20.18,13.79,50.5,622.85
HN_0129,110.508,25.0347,2020-10-08,Hunan,419.29,20.4,17.33,1006.54,73.33,34.08,-9.54,5.12,167.42,0.344,0.496,0.682,21.17,14.12,46.01,357.11
HN_0130,110.5947,28.8936,2020-10-08,Hunan,413.57,30.73,17.74,1000.82,73.16,36.09,4.3,-5.23,167.92,0.306,0.402,0.913,24.88,13.75,37.21,334.09
HN_0131,108.9314,28.1332,2020-10-14,Hunan,414.18,23.67,15.87,1017.99,77.46,42.84,1.94,-4.02,169.14,0.401,0.436,0.612,22.14,10.8,42.43,704.66
HN_0132,113.3339,28.2481,2020-10-26,Hunan,415.47,14.57,14.89,1016.15,61.05,41.4,1.67,-3.35,190.23,0.364,0.332,0.898,23.09,13.7,42.13,997.53
HN_0133,111.5869,25.8649,2020-10-05,Hunan,416.57,20.95,17.53,995.18,97.46,42.85,-9.25,2.29,162.26,0.377,0.423,0.883,20.73,13.61,39.5,538.05
HN_0134,110.0364,25.4494,2020-10-14,Hunan,412.06,52.76,13.46,1010.46,69.77,33.67,-3.54,-4.29,185.76,0.278,0.486,0.603,19.19,11.65,49.84,318.42
HN_0135,112.1987,27.8279,2020-10-24,Hunan,413.63,29.74,17.68,1014.52,96.94,30.37,4.15,2.43,178.38,0.364,0.404,0.682,24.15,10.89,37.65,705.1
HN_0136,111.9958,26.0342,2020-10-02,Hunan,413.68,16.44,14.4,1006.99,99.97,47.2,0.69,2.01,202.51,0.313,0.374,0.901,18.99,13.85,37.77,114.21
HN_0137,111.5619,26.3625,2020-10-16,Hunan,418.09,36.39,14.8,1019.22,80.21,30.52,-2.6,4.18,172.91,0.335,0.401,0.989,22.21,12.15,39.04,742.9
HN_0138,111.8609,28.2312,2020-10-24,Hunan,411.92,12.55,13.22,1020.49,90.67,41.59,-9.41,2.84,207.48,0.238,0.442,0.669,24.82,12.15,38.7,940.07
HN_0139,113.8068,25.2331,2020-10-22,Hunan,413.07,46.85,16.83,1010.81,60.18,31.42,-0.85,5.69,156.03,0.429,0.432,0.943,22.91,14.15,37.05,597.87
HN_0140,114.1135,27.216,2020-10-30,Hunan,411.92,24.13,12.55,1013.9,70.77,40.33,-8.73,-3.78,183.9,0.28,0.324,0.762,20.96,12.24,52.49,991.39
HN_0141,110.6585,26.4165,2020-10-27,Hunan,413.24,57.12,17.71,1011.23,87.98,42.93,-9.07,-0.0,165.59,0.245,0.435,0.764,19.32,12.47,40.29,483.11
HN_0142,111.5506,29.2469,2020-10-07,Hunan,413.87,67.49,14.53,1023.79,72.14,35.36,-0.71,-1.28,156.63,0.337,0.419,0.962,19.28,10.92,47.27,531.06
HN_0143,110.3232,28.1479,2020-10-12,Hunan,416.21,22.95,17.05,1021.99,62.72,30.99,-8.36,-1.22,151.74,0.246,0.443,0.71,24.36,11.8,40.13,268.52
HN_0144,110.3131,28.1056,2020-10-28,Hunan,412.33,41.0,14.91,1016.6,69.25,38.13,-1.1,3.57,198.21,0.285,0.486,0.687,23.67,10.69,44.73,622.55
HN_0145,114.0405,27.9206,2020-10-28,Hunan,415.74,30.23,13.99,1020.16,94.19,49.78,-1.88,4.09,183.63,0.424,0.396,0.614,19.13,14.08,47.05,226.01
HN_0146,113.8955,25.1445,2020-10-07,Hunan,413.4,39.86,12.15,1016.7,83.13,34.47,5.96,-1.24,199.39,0.318,0.487,0.727,24.33,10.99,52.52,123.58
