sample_id,lon,lat,date,province,XCO2,NTL,TEM,SP,PRE,ET,UW,VW,DSR,AOD,NDVI,CO,NO2,SO2,O3,DEM
HN_0052,113.6458,25.9305,2020-06-29,Hunan,407.73,44.11,33.88,1016.19,136.28,69.47,4.62,1.41,308.62,0.275,0.625,0.709,8.22,3.28,88.44,115.57
HN_0053,112.0089,25.4297,2020-06-05,Hunan,402.53,68.81,27.84,1024.54,126.13,71.85,-0.88,-5.82,307.43,0.261,0.71,0.718,10.52,5.79,77.65,754.5
HN_0054,111.4657,28.0623,2020-06-08,Hunan,409.33,44.47,33.67,1011.45,121.46,79.54,-3.75,5.22,267.11,0.533,0.787,0.667,12.46,6.53,89.2,501.18
HN_0055,114.095,27.6443,2020-06-24,Hunan,404.28,49.98,29.79,1018.3,123.84,81.6,0.5,-0.53,306.87,0.275,0.639,0.606,11.33,5.62,73.13,305.57
HN_0056,111.1015,29.5192,2020-06-27,Hunan,405.82,72.46,30.19,1005.49,176.89,70.15,-3.31,-0.41,296.08,0.335,0.676,0.416,10.46,5.42,86.4,304.43
HN_0057,110.7314,26.1444,2020-06-18,Hunan,409.76,73.96,31.5,1009.34,140.53,94.12,2.33,-2.96,265.59,0.356,0.669,0.418,9.78,5.22,81.55,480.12
HN_0058,112.3795,29.4671,2020-06-22,Hunan,403.39,69.96,30.81,1020.85,123.11,87.92,2.9,1.18,242.0,0.467,0.602,0.698,11.51,6.45,65.7,646.45
HN_0059,110.281,28.9472,2020-06-24,Hunan,404.51,36.29,33.73,1018.35,141.37,84.85,-7.38,5.33,305.85,0.523,0.703,0.484,12.21,6.26,90.02,377.05
HN_0060,109.8066,28.9403,2020-06-23,Hunan,408.59,71.51,30.27,1001.1,151.22,69.57,2.4,-5.34,283.17,0.411,0.787,0.505,11.43,3.32,72.49,187.4
HN_0061,109.6003,25.0698,2020-06-08,Hunan,411.34,44.02,30.1,1017.2,128.73,76.9,-5.56,-2.93,262.09,0.54,0.774,0.604,12.95,4.54,81.0,226.42
HN_0062,111.0563,27.8654,2020-06-05,Hunan,405.19,74.95,27.06,1024.82,159.57,94.96,5.51,5.7,303.25,0.525,0.748,0.671,11.09,3.4,76.88,913.96
HN_0063,113.214,28.1815,2020-06-06,Hunan,407.87,45.65,29.83,1007.5,164.89,66.63,1.91,2.93,262.36,0.496,0.698,0.611,11.93,4.81,88.81,969.31
HN_0064,110.9023,25.2414,2020-06-30,Hunan,404.69,20.66,31.17,1022.73,120.94,89.93,4.33,-2.5,263.13,0.445,0.697,0.577,8.75,4.88,86.98,935.02
HN_0065,113.7358,26.2098,2020-06-13,Hunan,405.53,50.81,30.54,1022.68,132.96,74.08,-5.19,4.44,250.72,0.479,0.789,0.615,8.21,5.62,85.49,404.14
HN_0066,111.6593,29.6307,2020-06-01,Hunan,402.89,48.04,32.54,1024.11,137.61,90.15,2.7,-3.61,318.26,0.537,0.644,0.535,10.66,5.13,94.29,238.29
HN_0067,109.979,27.3091,2020-06-06,Hunan,407.64,71.49,31.55,1001.86,165.09,81.51,-3.22,-1.82,280.62,0.505,0.766,0.627,7.95,5.91,82.13,494.57
HN_0068,113.3162,26.4653,2020-06-23,Hunan,408.73,71.54,27.48,1010.86,174.39,88.99,-6.02,1.74,276.29,0.308,0.664,0.72,11.84,5.69,75.23,921.59
HN_0069,113.257,28.2151,2020-06-16,Hunan,404.46,21.28,30.18,1019.31,173.73,86.19,-1.45,-4.92,242.96,0.331,0.627,0.448,12.79,4.03,66.88,800.93
HN_0070,109.6002,28.7077,2020-06-14,Hunan,410.65,54.6,29.2,997.24,164.9,78.97,-3.6,-4.1,267.1,0.456,0.789,0.622,9.87,3.76,90.21,662.19
HN_0071,112.9299,28.627,2020-06-24,Hunan,403.31,25.83,31.03,1021.57,164.54,77.1,1.08,-2.91,241.96,0.4,0.704,0.742,11.9,4.99,65.94,704.52
HN_0072,112.5477,26.5448,2020-06-28,Hunan,404.3,60.62,28.82,1018.25,176.93,88.91,6.39,-5.96,308.76,0.493,0.692,0.742,10.28,3.79,72.31,799.43
HN_0073,109.9829,26.1968,2020-06-14,Hunan,410.8,69.62,27.71,1017.28,158.87,66.9,3.37,0.48,316.58,0.429,0.742,0.657,10.45,3.88,77.6,842.11
HN_0074,109.0025,28.9843,2020-06-06,Hunan,410.41,74.5,30.46,1016.42,160.85,91.65,4.59,-0.22,286.38,0.364,0.631,0.52,9.85,3.85,74.52,657.86
HN_0075,109.2698,29.7437,2020-06-14,Hunan,408.35,48.26,25.66,1021.87,122.62,88.94,-6.21,-0.66,246.93,0.479,0.699,0.655,8.06,4.17,90.17,237.82
HN_0076,113.8039,28.511,2020-06-02,Hunan,410.45,61.94,30.44,997.17,176.14,91.15,-7.97,1.67,292.02,0.414,0.643,0.599,10.42,4.94,67.66,845.36
HN_0077,114.0278,26.8736,2020-06-25,Hunan,409.98,74.06,25.28,1015.48,153.99,73.9,-1.53,5.08,292.2,0.431,0.722,0.779,10.01,5.63,82.42,918.24
HN_0078,109.2906,26.2998,2020-06-30,Hunan,411.33,55.21,34.63,1018.95,129.4,76.56,-3.84,1.95,267.84,0.526,0.616,0.76,9.14,4.25,83.18,833.15
HN_0079,113.2255,27.3473,2020-06-29,Hunan,401.98,72.84,25.76,1011.71,159.04,88.37,4.19,-2.08,266.74,0.511,0.761,0.631,11.48,4.26,89.16,741.51
HN_0080,110.4881,27.2855,2020-06-11,Hunan,406.46,58.52,31.14,1011.84,166.94,81.52,4.84,-2.59,296.3,0.472,0.748,0.605,9.89,4.95,88.54,68.96
HN_0081,111.5235,26.5186,2020-06-30,Hunan,403.04,20.35,28.54,1007.71,122.01,80.65,-6.94,-2.15,271.59,0.381,0.692,0.736,9.76,6.58,76.09,244.76
HN_0082,110.6532,26.8192,2020-06-13,Hunan,410.58,54.35,33.85,1012.57,145.32,76.77,0.45,-3.06,309.3,0.319,0.683,0.636,10.64,4.77,71.34,85.36
HN_0083,111.7111,27.8048,2020-06-19,Hunan,408.37,62.14,30.92,1022.95,173.95,92.12,7.44,0.43,318.55,0.459,0.667,0.544,11.01,3.81,82.28,790.01
HN_0084,111.8531,25.8818,2020-06-22,Hunan,406.65,53.24,28.29,1019.74,127.73,83.17,-4.92,-5.1,296.66,0.432,0.643,0.457,12.46,4.81,75.17,785.92
HN_0085,112.7194,29.4707,2020-06-11,Hunan,409.82,25.82,29.84,1007.44,124.83,67.12,-7.42,-4.75,295.83,0.469,0.778,0.694,9.07,5.84,77.13,70.33
HN_0086,113.5496,27.3399,2020-06-08,Hunan,408.67,32.28,33.77,1013.79,126.05,71.34,1.59,4.73,250.45,0.39,0.633,0.582,10.18,5.25,92.5,136.73
HN_0087,112.9437,29.2454,2020-06-04,Hunan,404.83,41.84,34.9,997.13,148.74,69.64,-2.87,1.41,267.78,0.461,0.664,0.627,12.32,6.47,82.32,58.19
HN_0088,113.2495,29.6426,2020-06-23,Hunan,409.81,43.09,26.42,1000.63,135.37,68.91,-4.36,-1.67,305.75,0.47,0.678,0.768,10.68,6.92,92.29,524.57
HN_0089,109.06,29.8925,2020-06-28,Hunan,411.14,43.24,28.69,1012.74,147.21,77.97,7.66,2.56,285.56,0.461,0.727,0.636,9.81,3.31,66.7,256.88
HN_0090,113.8305,25.6266,2020-06-24,Hunan,407.83,73.08,34.2,1016.79,164.06,77.89,6.42,-1.74,287.9,0.292,0.617,0.653,12.37,4.9,72.06,304.2
HN_0091,109.1919,27.5202,2020-06-27,Hunan,402.51,78.6,27.45,1018.36,173.8,67.02,0.69,-3.59,287.08,0.415,0.676,0.796,8.42,5.1,89.01,304.11
HN_0092,110.1385,28.4376,2020-06-26,Hunan,404.66,73.43,31.35,1024.29,129.97,66.42,-6.61,-5.57,289.92,0.385,0.686,0.576,11.09,3.65,91.34,843.67
HN_0093,111.8311,29.7384,2020-06-25,Hunan,410.98,59.11,26.83,1012.84,170.17,76.45,-5.0,-3.18,306.18,0.521,0.705,0.485,12.61,5.41,71.74,639.65
HN_0094,109.139,25.4195,2020-06-24,Hunan,411.13,54.23,30.19,1012.73,172.82,89.22,-0.24,0.82,318.25,0.443,0.707,0.521,9.37,6.95,78.61,430.01
HN_0095,113.8776,27.2987,2020-06-02,Hunan,411.37,70.7,34.44,1013.11,178.72,78.79,-1.07,-3.63,295.97,0.251,0.707,0.503,10.56,5.44,88.95,896.7
HN_0096,112.7551,28.1581,2020-06-20,Hunan,405.63,53.57,27.47,1005.87,159.35,77.23,-3.32,3.91,252.47,0.311,0.736,0.556,11.05,5.1,88.61,63.17
HN_0097,110.0877,26.737,2020-06-08,Hunan,406.88,78.68,30.67,1000.6,120.13,70.89,-5.81,-5.52,276.08,0.421,0.652,0.412,10.14,3.61,85.77,186.55
HN_0098,110.4859,27.9586,2020-06-27,Hunan,404.07,38.35,33.83,1017.71,128.85,82.33,-0.45,-0.75,281.31,0.265,0.724,0.48,9.22,6.3,65.67,673.12
HN_0099,109.8098,29.5875,2020-06-23,Hunan,406.67,77.71,30.86,1001.19,134.05,71.41,4.06,4.57,258.86,0.377,0.755,0.549,10.73,4.95,71.35,135.16
HN_0100,111.8391,24.6541,2020-06-07,Hunan,409.0,25.85,31.22,1007.36,136.86,88.12,3.77,5.1,313.63,0.502,0.665,0.501,11.11,6.39,89.52,316.61
HN_0101,112.2035,27.7855,2020-06-14,Hunan,405.32,55.43,30.86,1014.54,176.66,74.71,7.69,2.19,257.15,0.404,0.774,0.475,10.53,6.97,85.51,416.37
HN_0102,112.9634,27.8469,2020-06-09,Hunan,405.78,22.24,31.22,1018.33,147.46,84.47,2.14,-0.27,249.46,0.518,0.645,0.779,8.49,5.78,65.29,200.04
HN_0103,113.5533,26.7166,2020-06-30,Hunan,406.55,30.31,32.51,998.93,132.99,65.33,7.32,4.72,317.98,0.428,0.638,0.758,9.25,4.67,78.12,444.58
HN_0104,112.0179,29.1586,2020-06-15,Hunan,406.98,53.02,28.2,1004.73,125.71,88.98,-5.11,3.47,249.59,0.326,0.734,0.581,8.0,4.67,77.32,614.2
HN_0105,111.6184,27.2976,2020-06-10,Hunan,406.75,24.24,26.04,1011.94,137.32,78.96,6.54,5.7,314.91,0.541,0.71,0.767,9.27,6.87,78.63,257.6
HN_0106,111.1861,29.6889,2020-06-03,Hunan,408.72,20.68,25.97,1010.87,133.1,67.76,-1.26,2.8,311.04,0.468,0.681,0.466,8.57,3.14,73.82,502.19
HN_0107,113.0013,28.1294,2020-06-19,Hunan,401.83,52.56,34.29,1013.96,120.64,83.71,3.32,-5.61,274.24,0.337,0.625,0.575,10.77,4.13,88.63,792.81
HN_0108,109.3266,24.924,2020-06-07,Hunan,408.58,41.56,30.62,1007.01,166.42,68.86,-1.68,4.63,275.59,0.404,0.662,0.566,8.17,6.05,87.69,168.07
HN_0109,111.2893,26.5527,2020-06-05,Hunan,408.4,40.83,26.24,1000.8,162.19,88.66,3.18,-3.59,280.55,0.299,0.69,0.716,12.82,6.96,70.21,172.92
HN_0110,111.18,24.7651,2020-06-27,Hunan,406.77,20.33,31.18,1004.56,147.71,81.7,-4.1,4.99,311.98,0.44,0.664,0.489,11.54,6.23,76.09,584.61
HN_0111,111.0164,29.9387,2020-06-08,Hunan,406.15,21.42,25.88,1000.67,173.87,92.32,7.19,3.58,284.8,0.306,0.658,0.411,8.35,6.53,73.26,799.85
HN_0112,111.4306,29.7998,2020-06-28,Hunan,406.46,75.38,27.27,1011.85,178.72,87.62,-5.52,-0.97,250.06,0.297,0.746,0.457,12.18,6.13,70.87,430.13
HN_0113,110.2488,26.1336,2020-06-04,Hunan,403.18,48.93,33.56,1008.58,124.35,70.58,2.11,2.15,269.02,0.294,0.774,0.471,7.7,6.7,80.41,793.02
HN_0114,109.5025,27.4776,2020-06-16,Hunan,403.93,62.21,33.95,1010.14,142.13,85.28,-6.9,-2.61,310.79,0.4,0.609,0.431,11.53,4.78,70.55,715.77
HN_0115,109.836,29.4344,2020-06-08,Hunan,408.94,30.94,26.34,1022.05,179.96,71.36,-7.1,-5.94,241.82,0.392,0.643,0.508,12.51,6.51,74.75,576.23
HN_0116,112.7263,28.8053,2020-06-01,Hunan,405.23,37.94,25.41,1006.45,176.94,72.73,4.27,4.53,295.73,0.275,0.613,0.489,11.59,5.33,83.74,319.81
HN_0117,111.3002,27.1811,2020-06-28,Hunan,410.62,48.23,33.18,1004.76,171.82,92.04,0.66,-4.72,290.24,0.326,0.667,0.749,8.92,5.11,86.1,847.04
HN_0118,109.0376,26.8756,2020-06-27,Hunan,408.64,29.38,33.71,1019.66,151.89,68.64,-5.54,2.76,256.41,0.5,0.734,0.503,12.16,3.06,72.51,52.77
HN_0119,108.8216,26.7798,2020-06-07,Hunan,407.88,32.16,30.06,1024.16,150.89,94.99,-1.26,-3.6,244.6,0.297,0.605,0.579,8.33,6.33,82.47,553.63
HN_0120,109.3665,27.4332,2020-06-16,Hunan,408.77,58.44,33.0,1004.34,157.59,85.38,-0.96,-4.68,253.82,0.297,0.72,0.631,11.54,6.35,82.27,146.01
HN_0121,109.3038,25.6433,2020-06-27,Hunan,404.61,71.61,32.6,1020.53,130.82,77.01,-2.02,2.06,288.31,0.499,0.632,0.761,11.21,6.54,91.15,638.36
HN_0122,111.5635,24.9363,2020-06-09,Hunan,403.48,66.66,28.44,1019.91,121.15,67.2,-1.08,1.15,276.47,0.318,0.789,0.46,11.83,6.48,88.61,904.71
HN_0123,113.2671,28.2272,2020-06-04,Hunan,406.66,28.09,30.97,999.13,149.05,82.3,-5.79,-0.29,276.33,0.391,0.645,0.47,7.87,4.66,70.89,531.95
HN_0124,114.0788,26.7443,2020-06-20,Hunan,406.26,41.94,33.64,1022.95,171.6,90.66,1.07,-3.75,294.11,0.531,0.605,0.436,12.96,6.7,78.28,214.99
HN_0125,111.7179,26.4631,2020-06-23,Hunan,404.3,40.69,29.41,1000.05,167.23,93.32,7.89,-0.66,245.04,0.424,0.676,0.6,7.85,5.96,65.97,66.94
HN_0126,110.5846,29.5077,2020-06-04,Hunan,410.36,78.82,28.25,1002.42,136.92,82.29,7.91,1.57,241.07,0.329,0.645,0.594,12.95,6.12,84.53,391.82
HN_0127,112.9494,26.4188,2020-06-14,Hunan,402.38,79.6,27.56,1024.14,147.77,69.07,3.81,2.1,282.41,0.429,0.738,0.704,10.02,6.9,67.33,611.65
HN_0128,111.8567,28.8572,2020-06-21,Hunan,408.58,45.83,27.31,1010.58,170.33,92.57,-0.11,2.18,242.03,0.345,0.661,0.505,7.0,5.36,77.02,355.5
HN_0129,109.6319,26.2636,2020-06-25,Hunan,409.85,23.82,25.99,1013.2,127.64,93.65,4.59,4.21,301.27,0.351,0.653,0.555,9.28,4.07,80.01,979.16
HN_0130,112.5919,29.608,2020-06-17,Hunan,402.81,32.4,25.82,1020.44,155.28,78.84,-2.06,-5.22,310.28,0.407,0.698,0.691,8.81,3.1,78.71,350.19
HN_0131,110.6903,28.2665,2020-06-05,Hunan,407.46,38.96,27.76,1014.34,168.85,79.36,-2.36,-3.07,286.06,0.465,0.787,0.704,8.24,4.91,92.54,769.97
HN_0132,110.042,26.371,2020-06-18,Hunan,401.55,73.15,32.32,1013.51,173.77,93.56,-6.8,2.04,270.57,0.548,0.685,0.687,12.99,6.97,75.26,872.58
HN_0133,111.969,27.8797,2020-06-27,Hunan,406.07,46.92,29.19,1020.41,150.87,68.98,-7.78,1.89,289.36,0.344,0.746,0.744,8.46,3.71,80.73,746.39
HN_0134,114.1833,26.9172,2020-06-18,Hunan,410.41,66.21,26.0,1008.41,146.82,86.71,7.87,-3.03,260.99,0.514,0.689,0.518,8.57,5.25,68.8,252.4
HN_0135,114.1183,27.262,2020-06-26,Hunan,401.66,23.14,26.51,1001.4,164.57,83.3,5.23,-3.63,281.11,0.366,0.705,0.689,8.12,6.79,84.14,275.78
HN_0136,109.0107,28.9245,2020-06-03,Hunan,409.69,37.92,25.9,1001.68,172.05,91.87,-5.53,5.05,267.75,0.339,0.797,0.71,8.76,4.49,65.51,385.14
HN_0137,111.7989,25.7519,2020-06-10,Hunan,405.15,71.94,34.75,1004.57,120.59,73.12,7.26,1.07,241.01,0.549,0.77,0.403,12.05,3.46,69.25,419.41
HN_0138,112.6712,27.2056,2020-06-08,Hunan,406.45,66.32,32.87,1017.65,126.94,93.69,-1.93,-4.2,260.16,0.405,0.75,0.597,7.5,6.23,69.35,631.26
HN_0139,108.8798,28.8667,2020-06-08,Hunan,409.89,77.71,28.46,1022.67,122.91,90.81,-3.67,-4.4,307.45,0.287,0.707,0.709,11.2,6.02,85.31,505.41
HN_0140,110.6521,27.0329,2020-06-11,Hunan,406.41,34.33,28.38,1005.61,130.35,84.35,0.86,-2.21,293.95,0.427,0.665,0.595,11.15,3.61,83.86,984.25
HN_0141,112.2487,28.565,2020-06-30,Hunan,404.58,73.71,27.0,1007.57,151.77,90.54,6.55,-2.91,277.6,0.262,0.678,0.437,7.55,4.08,83.54,812.88
HN_0142,110.1423,28.3552,2020-06-04,Hunan,411.01,63.97,34.09,1004.32,177.17,90.2,-7.47,4.78,251.31,0.434,0.787,0.791,7.34,5.26,94.73,292.37
HN_0143,110.6417,27.4076,2020-06-08,Hunan,411.29,71.77,30.47,1010.1,158.86,87.67,4.5,4.22,308.8,0.478,0.636,0.771,8.7,4.09,80.09,656.09
HN_0144,114.1555,27.6565,2020-06-30,Hunan,410.58,35.42,27.12,1008.77,163.82,72.72,-3.26,-5.97,251.34,0.375,0.611,0.739,12.76,6.83,84.09,249.23
HN_0145,110.36,28.6669,2020-06-26,Hunan,408.33,38.83,31.27,1013.39,123.32,80.6,7.7,3.91,308.98,0.323,0.761,0.499,10.07,6.72,81.33,328.26
HN_0146,110.3931,29.0456,2020-06-09,Hunan,401.91,53.7,27.21,1010.66,166.17,75.58,6.84,-4.9,243.66,0.487,0.729,0.569,7.08,4.88,68.42,104.4
