sample_id,lon,lat,date,province,XCO2,NTL,TEM,SP,PRE,ET,UW,VW,DSR,AOD,NDVI,CO,NO2,SO2,O3,DEM
57,114.31,30.59,2022-07,湖北,412.43,67.78,29.4,1006.9,285.9,99.5,3.2,1.7,289.5,0.56,0.82,0.017,0.00007,0.00003,0.0103,23
58,112.98,28.21,2022-07,湖南,411.19,45.21,30.2,1005.4,312.7,106.2,2.9,1.4,299.1,0.52,0.86,0.015,0.00006,0.00002,0.0100,58
59,117.28,31.86,2022-07,安徽,410.68,32.68,28.8,1008.0,269.2,93.8,3.5,2.0,282.0,0.60,0.79,0.014,0.00005,0.00002,0.0105,12
60,115.89,28.68,2022-07,江西,410.94,39.02,30.9,1004.7,335.6,113.4,2.7,1.2,305.9,0.49,0.89,0.015,0.00006,0.00002,0.0098,45
61,114.31,30.59,2022-10,湖北,416.34,68.45,17.0,1015.6,79.4,35.8,2.8,-1.1,162.1,0.42,0.59,0.024,0.00011,0.00006,0.0094,23
62,112.98,28.21,2022-10,湖南,415.26,45.56,18.3,1013.9,92.2,40.3,2.5,-0.9,169.5,0.38,0.63,0.022,0.00009,0.00005,0.0091,58
63,117.28,31.86,2022-10,安徽,414.73,32.98,15.7,1017.2,66.6,31.6,3.1,-1.4,155.4,0.46,0.55,0.020,0.00008,0.00005,0.0097,12
64,115.89,28.68,2022-10,江西,414.99,39.36,18.9,1013.2,105.6,43.9,2.3,-0.8,176.2,0.36,0.66,0.021,0.00009,0.00005,0.0089,45
65,113.00,28.22,2019-01,湖南,417.34,44.89,5.6,1016.5,43.7,15.2,1.9,-0.8,91.2,0.29,0.24,0.027,0.00008,0.00006,0.0080,56
66,117.27,31.85,2019-01,安徽,416.67,31.98,3.3,1020.3,27.5,9.9,2.6,-1.6,77.3,0.34,0.17,0.024,0.00006,0.00005,0.0086,14
67,115.88,28.67,2019-01,江西,416.90,38.26,6.0,1015.9,50.3,16.3,1.6,-0.5,94.5,0.27,0.26,0.026,0.00007,0.00005,0.0078,47
68,114.30,30.58,2019-04,湖北,415.12,67.56,18.3,1012.4,126.3,44.5,3.3,0.7,213.9,0.40,0.51,0.020,0.00007,0.00004,0.0092,25
69,112.97,28.20,2019-04,湖南,413.98,44.51,19.6,1010.7,153.9,52.0,3.0,0.4,226.6,0.36,0.57,0.018,0.00005,0.00003,0.0089,60
70,117.26,31.84,2019-04,安徽,413.45,31.65,17.0,1014.0,110.1,40.6,3.7,1.0,207.2,0.44,0.47,0.016,0.00004,0.00003,0.0095,15
71,115.87,28.66,2019-04,江西,413.71,37.93,20.3,1010.0,166.5,55.7,2.7,0.2,233.5,0.33,0.60,0.017,0.00005,0.00003,0.0087,48
72,114.29,30.57,2019-07,湖北,410.65,66.23,29.1,1005.9,283.2,97.8,2.9,1.4,287.6,0.51,0.77,0.014,0.00004,0.00002,0.0098,26
73,112.96,28.19,2019-07,湖南,409.41,43.62,29.9,1004.4,309.9,104.6,2.6,1.1,297.0,0.47,0.81,0.012,0.00003,0.00002,0.0095,62
74,117.25,31.83,2019-07,安徽,408.90,30.98,28.5,1007.0,266.5,91.4,3.2,1.7,279.8,0.55,0.74,0.011,0.00003,0.00002,0.0100,16
75,115.86,28.65,2019-07,江西,409.16,37.36,30.6,1003.9,332.8,111.9,2.4,0.9,303.7,0.44,0.84,0.012,0.00003,0.00002,0.0093,49
76,114.28,30.56,2019-10,湖北,414.03,66.89,17.4,1014.5,87.2,38.0,2.5,-0.6,166.5,0.37,0.54,0.021,0.00008,0.00005,0.0089,27
77,112.95,28.18,2019-10,湖南,412.95,44.03,18.7,1012.8,99.9,42.5,2.2,-0.4,173.9,0.33,0.58,0.019,0.00006,0.00004,0.0086,64
78,117.24,31.82,2019-10,安徽,412.41,31.35,16.1,1016.1,74.5,33.8,2.8,-0.9,159.8,0.41,0.50,0.017,0.00005,0.00004,0.0092,17
79,115.85,28.64,2019-10,江西,412.67,37.63,19.3,1012.1,113.3,46.1,2.0,-0.3,180.6,0.31,0.61,0.018,0.00006,0.00004,0.0084,50
80,114.27,30.55,2020-01,湖北,416.76,65.45,3.6,1019.4,27.4,11.2,2.4,-1.6,80.9,0.29,0.19,0.027,0.00009,0.00006,0.0085,28
81,112.94,28.17,2020-01,湖南,415.60,43.23,5.2,1017.3,38.8,14.5,2.1,-1.2,87.6,0.25,0.23,0.024,0.00007,0.00005,0.0082,66
82,117.23,31.81,2020-01,安徽,414.93,30.56,2.9,1021.0,24.0,9.4,2.8,-2.0,74.5,0.32,0.16,0.021,0.00005,0.00004,0.0088,18
83,115.84,28.63,2020-01,江西,415.16,36.89,5.6,1016.6,46.1,15.6,1.8,-0.9,90.8,0.23,0.25,0.023,0.00006,0.00005,0.0080,51
84,114.26,30.54,2020-04,湖北,413.34,65.92,17.7,1013.7,112.9,42.1,3.1,0.5,207.0,0.38,0.48,0.018,0.00006,0.00003,0.0094,29
85,112.93,28.16,2020-04,湖南,412.21,42.87,19.0,1012.0,140.4,48.6,2.8,0.2,219.6,0.34,0.54,0.016,0.00004,0.00003,0.0091,68
86,117.22,31.80,2020-04,安徽,411.67,30.12,16.4,1015.3,97.2,38.2,3.5,0.8,200.3,0.42,0.44,0.014,0.00004,0.00002,0.0097,19
87,115.83,28.62,2020-04,江西,411.93,36.56,19.7,1011.3,152.7,52.3,2.5,0.0,226.5,0.31,0.57,0.015,0.00004,0.00002,0.0089,52
88,114.25,30.53,2020-07,湖北,409.01,64.81,28.5,1007.1,266.1,93.5,2.7,1.2,280.9,0.49,0.74,0.012,0.00003,0.00002,0.0100,30
89,112.92,28.15,2020-07,湖南,407.87,42.23,29.3,1005.6,292.9,101.0,2.4,0.9,290.4,0.45,0.78,0.010,0.00003,0.00001,0.0097,70
90,117.21,31.79,2020-07,安徽,407.36,29.56,27.9,1008.2,249.4,87.7,3.0,1.5,273.1,0.53,0.71,0.009,0.00003,0.00001,0.0102,20
91,115.82,28.61,2020-07,江西,407.62,35.93,30.0,1004.9,315.8,108.2,2.2,0.7,297.0,0.42,0.81,0.010,0.00003,0.00001,0.0095,53
92,114.24,30.52,2020-10,湖北,412.90,65.45,16.7,1015.8,74.0,34.7,2.3,-0.8,159.8,0.35,0.51,0.019,0.00007,0.00004,0.0091,31
93,112.91,28.14,2020-10,湖南,411.82,42.62,18.0,1014.1,86.8,39.2,2.0,-0.6,167.2,0.31,0.55,0.017,0.00005,0.00003,0.0088,72
94,117.20,31.78,2020-10,安徽,411.29,29.89,15.4,1017.4,61.3,30.5,2.6,-1.1,153.1,0.39,0.47,0.015,0.00004,0.00003,0.0094,21
95,115.81,28.60,2020-10,江西,411.55,36.29,18.6,1013.4,99.2,42.8,1.8,-0.5,173.9,0.29,0.58,0.016,0.00005,0.00003,0.0086,54
96,114.23,30.51,2021-01,湖北,419.12,68.56,3.3,1020.3,24.6,10.5,2.6,-1.8,77.6,0.33,0.18,0.029,0.00010,0.00007,0.0087,32
97,112.90,28.13,2021-01,湖南,417.96,45.47,4.9,1018.1,36.4,13.9,2.3,-1.4,84.9,0.29,0.22,0.025,0.00008,0.00006,0.0084,74
98,117.19,31.77,2021-01,安徽,417.29,32.78,2.6,1021.9,21.3,8.7,2.9,-2.2,71.2,0.36,0.15,0.022,0.00006,0.00005,0.0090,22
99,115.80,28.59,2021-01,江西,417.52,39.03,5.3,1017.4,43.1,15.0,2.0,-1.1,88.1,0.27,0.24,0.024,0.00007,0.00005,0.0082,55
100,114.22,30.50,2021-04,湖北,415.90,68.12,17.9,1013.1,119.2,43.2,3.5,0.8,210.6,0.42,0.53,0.021,0.00008,0.00004,0.0096,33
