sample_id,lon,lat,date,province,XCO2,NTL,TEM,SP,PRE,ET,UW,VW,DSR,AOD,NDVI,CO,NO2,SO2,O3,DEM
HN_0017,110.9649,25.4213,2018-02-19,Hunan,420.86,86.12,5.35,1009.2,158.14,15.02,3.46,-2.5,83.47,0.136,0.194,0.927,26.25,16.66,35.38,98.58
HN_0018,112.909,28.8723,2018-02-13,Hunan,424.6,38.84,3.54,995.97,171.76,16.49,-2.81,0.95,68.95,0.178,0.159,0.954,23.72,18.37,38.16,669.67
HN_0019,114.048,29.2442,2018-02-12,Hunan,420.84,37.85,-3.43,1019.64,173.27,23.35,8.93,-0.0,72.29,0.181,0.23,1.131,20.94,16.78,39.06,712.81
HN_0020,111.2215,28.3341,2018-02-13,Hunan,421.7,73.8,-2.3,998.77,181.18,19.12,-2.27,-4.5,84.59,0.106,0.187,1.086,25.21,11.39,27.1,812.34
HN_0021,113.903,28.0035,2018-02-05,Hunan,427.53,47.0,-3.31,1002.58,152.73,18.75,2.92,-4.56,67.11,0.208,0.159,1.18,27.65,16.65,41.13,536.25
HN_0022,113.6419,27.6912,2018-02-28,Hunan,421.95,88.45,9.47,1014.65,171.59,15.28,1.0,4.21,99.36,0.295,0.2,1.026,26.22,14.58,28.69,214.11
HN_0023,110.919,29.5374,2018-02-10,Hunan,424.28,71.76,0.15,1003.74,184.99,23.99,-5.85,0.31,69.29,0.144,0.248,1.385,21.32,16.99,34.92,520.82
HN_0024,114.0631,25.7607,2018-02-20,Hunan,425.27,36.65,-1.4,1007.79,182.82,22.12,2.75,-5.16,63.29,0.234,0.226,0.989,23.69,16.34,30.66,112.95
HN_0025,110.6691,27.5277,2018-02-04,Hunan,423.7,72.27,1.31,1006.19,153.61,20.11,-5.66,-2.1,92.36,0.25,0.202,1.425,20.88,13.66,28.96,529.05
HN_0026,113.6302,30.0171,2018-02-10,Hunan,420.63,63.42,7.19,1019.51,166.79,24.6,2.8,-1.91,74.12,0.246,0.167,0.995,27.37,16.78,33.01,507.8
HN_0027,112.4088,26.9255,2018-02-17,Hunan,426.0,84.94,4.63,1010.1,170.83,16.52,7.6,-2.95,94.25,0.161,0.25,1.239,24.64,12.56,29.73,286.27
HN_0028,112.9886,25.6373,2018-02-08,Hunan,422.68,74.57,-0.05,1019.49,164.7,16.51,5.87,-3.88,63.6,0.25,0.152,0.94,29.96,16.28,34.0,332.86
HN_0029,111.7482,27.0955,2018-02-04,Hunan,426.76,80.92,-4.22,1017.57,150.61,17.36,6.08,0.13,97.36,0.105,0.247,1.263,23.31,11.11,41.51,142.52
HN_0030,114.1258,25.1121,2018-02-22,Hunan,422.58,66.23,9.25,1018.16,186.08,16.43,3.05,-0.53,82.28,0.108,0.233,1.041,29.37,16.29,42.33,766.86
HN_0031,108.9888,29.6771,2018-02-01,Hunan,426.44,73.88,5.1,1002.18,166.1,21.9,-1.33,4.54,63.9,0.125,0.219,1.311,26.95,14.67,29.27,975.37
HN_0032,112.2327,29.4575,2018-02-19,Hunan,424.61,37.43,3.54,1020.35,176.93,23.36,-0.11,-3.48,94.29,0.208,0.223,1.494,26.17,16.56,34.4,568.73
HN_0033,112.5067,25.7948,2018-02-18,Hunan,421.93,47.75,0.19,1014.82,160.91,22.45,-4.36,4.48,93.61,0.278,0.239,1.481,26.95,18.9,33.94,644.87
HN_0034,111.3592,25.0663,2018-02-03,Hunan,424.69,56.73,-2.96,1011.28,158.82,18.08,7.28,-5.6,68.34,0.108,0.215,0.963,23.64,13.41,30.56,480.86
HN_0035,112.0969,28.0682,2018-02-27,Hunan,422.73,63.0,-4.94,1023.24,185.29,22.55,-3.11,-3.53,96.46,0.185,0.187,0.977,29.5,16.24,40.16,847.04
HN_0036,113.8575,25.3658,2018-02-14,Hunan,424.48,32.74,7.67,996.26,163.79,23.11,-5.91,-0.39,88.25,0.155,0.232,1.224,25.38,14.54,28.51,736.79
HN_0037,113.4371,29.5761,2018-02-25,Hunan,423.9,59.54,-0.34,1017.52,167.61,21.61,-0.54,4.35,86.61,0.183,0.236,1.22,26.71,16.77,33.49,870.16
HN_0038,110.2885,26.5729,2018-02-06,Hunan,425.17,73.61,1.16,1023.88,181.29,18.17,-1.47,5.79,65.25,0.112,0.221,0.963,26.98,11.72,36.58,203.62
HN_0039,110.7532,25.3277,2018-02-06,Hunan,422.18,74.59,7.9,1007.99,150.06,21.18,6.02,-5.8,77.29,0.259,0.161,0.986,22.94,15.34,41.36,138.91
HN_0040,110.5209,26.1091,2018-02-21,Hunan,420.92,35.85,4.54,1004.69,178.94,16.68,9.17,0.81,64.95,0.149,0.212,1.329,26.62,11.55,40.04,907.43
HN_0041,109.9858,26.2154,2018-02-04,Hunan,422.55,71.76,3.24,1004.86,172.58,15.97,6.47,-3.54,75.89,0.208,0.205,1.013,21.36,16.25,31.45,574.61
HN_0042,113.8439,29.2747,2018-02-21,Hunan,427.67,82.45,5.91,1020.76,161.25,18.07,-1.12,-5.45,99.67,0.148,0.246,1.086,22.01,16.96,31.65,833.86
HN_0043,109.7562,27.3866,2018-02-19,Hunan,424.21,62.89,-4.53,1005.14,185.32,15.98,-0.32,2.19,92.58,0.13,0.164,1.287,22.29,13.27,40.94,895.25
HN_0044,113.5496,25.125,2018-02-17,Hunan,426.38,76.01,6.49,1016.89,162.96,15.17,7.92,4.67,69.56,0.208,0.177,1.126,29.09,12.45,42.96,240.52
HN_0045,109.8525,25.8056,2018-02-20,Hunan,427.45,37.95,2.87,1003.26,175.92,17.65,-2.05,-3.52,63.6,0.246,0.222,1.287,20.96,12.69,33.34,662.17
HN_0046,110.1167,27.3539,2018-02-09,Hunan,423.35,35.46,-4.76,1008.52,154.25,15.44,-4.62,4.16,92.98,0.28,0.206,0.91,25.53,11.38,30.99,103.34
HN_0047,111.18,24.8183,2018-02-22,Hunan,423.41,79.87,2.43,999.81,174.91,24.46,0.69,0.16,63.9,0.178,0.241,1.013,26.91,16.63,38.44,415.93
HN_0048,110.728,27.754,2018-02-25,Hunan,427.9,56.36,8.44,998.76,166.13,17.45,7.2,4.75,85.07,0.268,0.221,1.382,25.12,11.24,28.4,998.67
HN_0049,114.1512,26.7782,2018-02-14,Hunan,423.76,43.12,8.34,1015.89,148.13,21.35,4.45,1.3,85.85,0.164,0.223,1.179,25.95,11.28,33.07,442.3
HN_0050,113.4127,29.2354,2018-02-08,Hunan,426.78,33.46,-3.45,1013.82,158.93,16.82,6.86,-3.4,84.44,0.226,0.179,1.42,23.28,11.67,37.48,612.28
HN_0051,112.2709,26.2763,2018-02-25,Hunan,427.56,79.19,0.46,1018.95,153.18,22.84,-0.76,-3.44,80.98,0.187,0.239,1.103,20.39,14.4,35.03,354.89
HN_0052,110.9827,25.9306,2018-02-22,Hunan,423.09,56.16,-4.15,1013.78,156.98,23.09,-1.44,1.57,86.05,0.183,0.187,0.935,27.54,11.68,40.33,413.34
HN_0053,110.3927,27.0307,2018-02-25,Hunan,422.74,32.38,8.12,1010.24,176.35,23.03,-3.38,5.22,73.15,0.253,0.165,1.399,23.9,16.69,34.56,676.41
HN_0054,109.472,27.1136,2018-02-08,Hunan,420.94,84.19,4.93,1015.13,159.29,16.89,-1.27,3.3,70.61,0.248,0.244,1.163,20.87,16.51,28.53,94.87
HN_0055,112.2075,25.3455,2018-02-23,Hunan,421.14,45.54,4.72,1010.74,184.76,21.79,4.01,2.71,96.49,0.151,0.211,1.344,25.95,14.02,29.55,832.14
HN_0056,109.7065,25.4401,2018-02-03,Hunan,421.73,51.02,1.7,997.99,175.08,17.92,4.77,-1.12,69.22,0.127,0.233,1.035,28.16,16.8,38.87,791.37
HN_0057,110.8318,26.3758,2018-02-03,Hunan,420.72,53.73,0.3,1023.24,148.86,23.32,3.36,-2.35,81.84,0.269,0.226,1.336,21.32,14.18,27.94,719.09
HN_0058,112.3851,28.1864,2018-02-23,Hunan,426.12,31.59,4.33,1002.57,156.87,15.34,-0.48,0.67,85.75,0.255,0.235,0.934,28.9,14.78,31.99,440.48
HN_0059,112.5192,26.7105,2018-02-24,Hunan,426.62,66.89,9.24,1006.05,161.08,18.74,-3.68,-0.51,84.6,0.273,0.236,0.931,23.34,15.78,38.36,262.9
HN_0060,112.0668,29.2969,2018-02-12,Hunan,426.08,49.12,0.07,999.47,178.31,16.76,-4.8,-2.0,78.8,0.21,0.213,1.177,25.83,18.5,39.08,132.26
HN_0061,111.1994,25.8208,2018-02-08,Hunan,421.86,45.72,4.36,1001.25,170.15,19.58,-2.67,-0.92,74.3,0.258,0.167,0.951,25.97,13.0,28.79,738.94
HN_0062,110.5462,26.9235,2018-02-14,Hunan,423.63,47.61,3.68,1009.91,180.06,16.36,-0.42,3.3,81.22,0.112,0.235,1.097,27.72,16.11,29.34,362.13
HN_0063,113.0409,26.6155,2018-02-02,Hunan,421.03,33.01,0.85,999.92,166.03,17.44,-5.21,5.73,99.1,0.237,0.247,1.199,20.47,12.29,31.8,359.9
HN_0064,113.1994,25.1754,2018-02-07,Hunan,425.24,37.3,0.96,1004.65,149.08,22.98,5.21,4.74,72.88,0.204,0.155,0.9,22.33,14.63,33.33,771.98
HN_0065,113.1047,25.3819,2018-02-28,Hunan,426.3,38.64,-2.93,1011.19,167.86,19.78,-3.99,-3.17,69.85,0.166,0.189,1.056,25.75,14.46,35.4,804.73
HN_0066,112.8746,26.8961,2018-02-04,Hunan,425.15,58.56,4.82,1014.03,148.72,24.98,-4.69,4.08,60.67,0.163,0.163,1.478,22.07,14.76,38.97,380.33
HN_0067,112.5278,27.1368,2018-02-03,Hunan,422.42,35.85,4.7,1005.89,181.12,19.16,-2.17,-3.96,95.66,0.285,0.233,1.488,28.47,18.14,33.76,460.84
HN_0068,111.6876,29.4004,2018-02-14,Hunan,428.0,43.59,2.28,1012.48,156.97,19.92,3.19,2.8,78.9,0.269,0.249,1.251,29.71,14.97,39.63,530.71
HN_0069,109.8426,29.9479,2018-02-01,Hunan,424.09,48.67,-2.41,1008.7,173.86,20.27,-1.22,5.31,92.5,0.193,0.246,0.972,20.03,13.0,32.0,529.58
HN_0070,108.9938,25.5869,2018-02-22,Hunan,427.81,45.31,1.17,998.07,175.39,19.95,-2.21,-0.67,61.36,0.193,0.2,1.046,26.42,14.3,30.09,550.46
HN_0071,109.9534,26.3747,2018-02-19,Hunan,427.25,37.77,9.99,1011.19,180.93,18.01,5.15,3.8,71.79,0.274,0.175,1.224,26.98,12.61,32.18,964.91
HN_0072,112.0581,26.9294,2018-02-20,Hunan,424.47,36.19,-0.02,1015.63,159.69,18.22,7.13,-5.6,66.35,0.115,0.227,1.003,20.33,16.11,31.52,653.57
HN_0073,111.9562,28.4384,2018-02-28,Hunan,424.66,34.63,-0.47,1011.73,151.86,23.81,-1.88,-0.94,67.89,0.173,0.201,1.32,22.51,15.03,42.54,419.31
HN_0074,112.3887,27.2101,2018-02-28,Hunan,426.74,58.24,-3.19,1010.1,154.88,24.47,7.5,5.98,69.95,0.236,0.153,1.068,26.66,16.98,29.56,236.62
HN_0075,109.3657,29.5761,2018-02-17,Hunan,427.35,39.76,8.4,999.4,152.85,16.05,7.32,-0.42,92.64,0.233,0.183,1.01,23.16,17.62,31.86,792.18
HN_0076,113.4963,27.3331,2018-02-09,Hunan,427.09,50.75,3.64,997.47,172.88,15.52,-4.42,-3.08,65.52,0.205,0.167,1.447,29.78,12.34,36.4,403.8
HN_0077,109.4319,26.7343,2018-02-08,Hunan,422.37,29.67,-4.31,1023.37,182.21,20.88,6.08,1.0,96.22,0.22,0.154,1.034,21.09,11.9,32.59,353.26
HN_0078,108.809,29.6495,2018-02-25,Hunan,424.53,60.49,9.17,1016.78,174.86,17.3,-0.99,5.18,78.64,0.157,0.244,1.298,25.14,17.4,31.21,568.61
HN_0079,111.4515,28.8642,2018-02-06,Hunan,426.81,76.86,7.06,1011.67,165.67,24.12,6.68,3.26,78.8,0.196,0.231,1.497,21.01,14.4,28.73,704.82
HN_0080,112.6438,25.5322,2018-02-16,Hunan,424.6,42.88,-1.31,1015.16,155.18,21.69,1.2,-2.79,68.04,0.129,0.156,1.216,22.78,12.71,35.95,174.37
HN_0081,110.4338,27.2161,2018-02-01,Hunan,421.15,57.22,3.59,998.37,167.79,24.29,4.75,3.86,64.05,0.158,0.173,1.446,28.95,12.15,38.42,157.36
HN_0082,112.859,28.9067,2018-02-18,Hunan,423.89,70.57,2.87,1018.11,175.06,16.81,-6.14,-5.2,60.51,0.135,0.245,1.404,20.47,13.65,35.41,102.65
HN_0083,109.1052,26.0895,2018-02-14,Hunan,421.9,70.0,3.84,1009.45,184.64,20.57,9.16,-1.45,79.88,0.104,0.221,0.924,27.38,14.59,40.14,751.72
HN_0084,112.5011,28.6608,2018-02-10,Hunan,423.01,62.71,3.14,1001.44,184.92,23.19,-2.19,-2.58,80.0,0.233,0.215,0.995,28.24,15.97,35.0,885.22
HN_0085,111.6029,24.961,2018-02-18,Hunan,422.69,65.32,-3.33,1017.39,149.99,16.65,1.05,-4.97,65.77,0.216,0.242,1.217,21.17,11.04,28.23,994.97
HN_0086,112.4326,28.7799,2018-02-07,Hunan,424.18,29.36,5.98,1003.0,158.21,15.96,9.52,4.44,81.99,0.245,0.228,1.152,29.1,12.16,32.34,455.39
HN_0087,109.1916,29.788,2018-02-27,Hunan,427.43,70.93,0.36,1020.88,179.37,22.66,8.92,-2.4,84.32,0.272,0.248,1.107,23.96,16.55,29.51,598.36
HN_0088,113.5972,25.6861,2018-02-17,Hunan,423.18,87.75,-2.52,1002.75,179.87,15.26,2.34,4.22,83.02,0.165,0.198,0.916,27.25,11.62,34.24,471.11
HN_0089,113.0569,24.8023,2018-02-01,Hunan,421.83,81.52,9.18,1011.65,179.26,19.0,-2.12,5.91,66.2,0.206,0.202,1.224,26.14,11.58,38.43,669.89
HN_0090,110.5761,26.0592,2018-02-13,Hunan,423.32,38.48,3.12,999.69,180.02,18.94,7.51,-0.61,84.97,0.124,0.245,0.961,23.07,12.5,38.74,259.74
HN_0091,110.0862,24.8757,2018-02-01,Hunan,422.92,69.28,-0.68,1009.09,161.59,24.52,7.69,-2.64,64.25,0.248,0.195,1.42,20.71,15.04,29.88,236.57
HN_0092,109.7473,29.3236,2018-02-27,Hunan,424.17,82.79,6.85,999.75,181.77,18.92,-5.9,3.16,87.54,0.268,0.212,1.186,24.63,15.69,42.1,820.52
HN_0093,112.6512,26.4155,2018-02-14,Hunan,420.93,70.61,1.37,1014.92,186.6,20.64,1.4,-3.57,93.15,0.178,0.239,1.315,24.14,17.07,31.46,540.61
HN_0094,108.9937,25.6821,2018-02-10,Hunan,420.61,57.71,3.79,1004.34,186.21,17.19,0.59,1.52,83.8,0.178,0.194,1.366,25.24,15.99,36.67,982.39
HN_0095,109.9568,25.5261,2018-02-05,Hunan,426.26,48.24,9.01,1012.54,162.83,24.18,-1.06,0.28,69.88,0.131,0.178,1.192,22.02,17.64,30.36,374.37
HN_0096,110.8082,26.2437,2018-02-24,Hunan,422.48,33.98,9.21,1023.29,169.16,23.54,2.12,-1.36,75.15,0.119,0.186,1.412,20.67,17.1,32.95,586.41
HN_0097,113.8822,25.8666,2018-02-10,Hunan,422.99,58.19,8.43,1023.47,178.09,18.44,1.04,1.1,76.53,0.239,0.221,1.034,21.43,16.46,38.35,793.72
HN_0098,109.1378,29.1989,2018-02-03,Hunan,427.82,46.48,8.74,1021.64,182.04,21.77,-3.3,2.68,69.78,0.124,0.213,0.907,28.54,14.02,35.78,802.93
HN_0099,112.322,28.3832,2018-02-13,Hunan,428.0,28.67,4.14,1001.49,182.65,16.74,1.48,-5.82,84.8,0.294,0.248,0.933,29.98,12.85,32.7,982.72
HN_0100,113.5638,27.5318,2018-02-02,Hunan,421.9,40.56,-3.01,1003.49,184.89,18.23,-4.08,-4.59,72.23,0.25,0.23,1.139,23.12,17.24,27.34,382.51
HN_0101,111.3588,27.0221,2018-02-28,Hunan,424.82,76.76,2.35,1009.06,165.31,21.54,1.46,0.28,70.96,0.184,0.244,1.398,27.42,15.95,32.22,886.78
HN_0102,111.235,29.6496,2018-02-18,Hunan,421.45,69.06,2.68,995.71,159.09,16.08,-5.89,5.65,96.35,0.206,0.169,1.484,22.79,16.37,28.96,899.95
HN_0103,110.8171,28.943,2018-02-22,Hunan,420.84,78.18,9.07,1023.16,186.45,17.09,4.88,3.35,75.31,0.159,0.225,0.95,26.46,14.3,42.57,844.02
HN_0104,113.2537,27.7158,2018-02-23,Hunan,423.69,56.14,3.2,1016.89,163.27,21.58,-0.79,-5.77,90.73,0.111,0.179,1.074,28.4,14.08,30.71,484.85
HN_0105,112.6866,27.8896,2018-02-27,Hunan,422.45,86.52,1.37,999.1,168.16,20.6,5.32,3.95,63.78,0.244,0.21,1.015,29.32,15.6,34.39,522.02
HN_0106,114.126,28.0594,2018-02-20,Hunan,428.0,47.82,-4.13,1013.56,152.89,22.97,-2.7,1.16,80.63,0.221,0.193,0.953,21.47,17.89,27.13,135.71
HN_0107,112.8839,28.7134,2018-02-03,Hunan,420.55,35.56,8.68,1007.23,166.23,17.18,2.67,-3.57,84.16,0.24,0.168,1.28,28.64,16.95,37.45,766.83
HN_0108,111.2752,25.2083,2018-02-12,Hunan,424.81,29.8,9.31,996.33,165.44,20.22,5.52,2.63,62.97,0.12,0.244,1.414,26.13,11.88,37.73,879.72
HN_0109,111.1496,28.2913,2018-02-22,Hunan,426.45,52.37,-1.79,1011.64,185.86,16.72,7.31,-0.93,81.95,0.169,0.23,1.236,28.02,14.27,37.47,970.94
HN_0110,108.8261,24.9133,2018-02-21,Hunan,424.28,87.28,9.27,1009.74,171.92,23.33,6.88,-3.46,69.89,0.232,0.247,1.08,26.84,13.78,35.94,597.23
HN_0111,113.6705,25.2381,2018-02-23,Hunan,425.59,56.53,2.82,1000.51,176.25,20.05,6.53,2.69,80.39,0.282,0.156,1.237,24.46,12.43,36.3,302.43
HN_0112,114.0704,28.7745,2018-02-16,Hunan,424.63,59.83,5.68,1002.22,184.07,18.88,3.26,2.65,70.28,0.277,0.204,0.942,29.58,13.58,32.6,207.42
HN_0113,110.5469,27.9982,2018-02-11,Hunan,423.86,78.53,7.67,995.96,166.52,24.26,8.62,0.52,64.76,0.262,0.196,1.4,26.65,12.86,36.19,984.19
HN_0114,111.1353,25.1755,2018-02-18,Hunan,424.11,61.09,-4.4,1010.93,152.94,15.66,9.72,-0.15,95.19,0.196,0.183,1.435,22.52,18.9,32.08,854.78
HN_0115,109.1892,25.9067,2018-02-22,Hunan,422.87,86.08,5.84,1014.21,156.16,18.3,-0.87,1.67,76.74,0.246,0.247,1.441,22.88,12.73,28.31,281.14
HN_0116,113.9189,26.1602,2018-02-14,Hunan,421.0,57.38,6.11,1000.97,185.57,19.05,-3.32,-1.22,66.75,0.268,0.215,1.221,27.58,12.77,35.04,709.4
HN_0117,111.99,29.0531,2018-02-15,Hunan,426.52,65.91,-0.6,1008.82,178.42,16.67,-5.11,1.97,99.11,0.14,0.225,0.99,27.92,17.33,39.02,884.54
HN_0118,113.6206,25.955,2018-02-27,Hunan,428.0,34.2,-2.51,1021.65,149.85,15.99,7.35,-5.77,67.71,0.111,0.215,0.924,27.47,14.23,41.31,994.26
HN_0119,110.1939,27.1013,2018-02-25,Hunan,424.41,69.99,8.32,1018.82,165.91,21.29,-1.93,-3.36,91.17,0.2,0.237,0.923,24.73,17.62,37.86,775.44
HN_0120,108.8393,28.1838,2018-02-03,Hunan,425.68,51.16,9.25,1009.55,168.82,22.58,7.68,-3.44,67.91,0.218,0.187,1.122,26.96,12.26,30.34,892.35
HN_0121,111.5135,28.7731,2018-02-26,Hunan,427.7,56.49,-0.48,1022.51,176.34,18.45,7.05,2.56,87.06,0.216,0.153,1.257,21.61,12.35,40.69,594.14
HN_0122,112.6484,28.7894,2018-02-23,Hunan,422.05,58.76,5.26,1004.6,159.97,16.35,5.28,-0.97,80.31,0.251,0.167,1.102,20.22,17.03,39.79,782.8
HN_0123,111.7878,27.8814,2018-02-01,Hunan,427.27,67.66,-4.44,995.75,169.54,19.6,3.62,-1.5,85.57,0.157,0.173,1.323,27.09,11.03,31.81,851.25
HN_0124,110.9699,28.0785,2018-02-07,Hunan,425.28,34.69,2.22,997.71,163.05,23.74,5.71,-4.44,62.72,0.106,0.156,1.166,26.04,13.01,42.96,817.78
HN_0125,113.0074,27.5647,2018-02-14,Hunan,424.09,45.73,6.97,1011.2,152.95,17.25,3.39,4.02,82.66,0.24,0.152,1.137,27.1,13.32,42.02,307.31
HN_0126,113.6744,28.0152,2018-02-15,Hunan,422.39,56.9,3.51,1007.28,181.93,18.96,0.91,-2.62,72.57,0.298,0.163,1.313,25.37,13.66,29.51,925.93
HN_0127,113.9944,27.4665,2018-02-05,Hunan,426.78,48.72,-0.97,1009.6,163.09,22.97,-2.6,2.21,99.72,0.257,0.244,1.347,23.6,16.84,29.19,292.37
HN_0128,113.5774,24.9216,2018-02-07,Hunan,421.82,58.1,8.78,1008.52,166.32,16.76,5.15,-0.93,71.17,0.21,0.187,1.293,27.51,18.92,38.85,793.1
HN_0129,112.8913,26.9707,2018-02-03,Hunan,422.48,49.51,4.25,1021.74,182.24,24.59,-1.51,2.84,94.53,0.185,0.222,1.243,20.61,14.01,35.63,455.23
HN_0130,109.4967,27.5165,2018-02-24,Hunan,421.41,28.8,-1.08,1019.63,186.28,15.86,-4.66,4.92,89.12,0.279,0.158,1.024,21.37,15.22,32.4,846.09
HN_0131,112.121,28.0504,2018-02-13,Hunan,426.76,52.59,-1.15,1003.25,167.09,16.8,2.15,-4.39,89.64,0.215,0.218,0.949,23.17,17.48,33.65,825.44
HN_0132,110.7491,26.9066,2018-02-22,Hunan,425.4,76.12,6.03,1011.93,184.37,16.39,-2.67,3.07,65.13,0.156,0.208,1.136,28.22,12.29,41.42,280.04
HN_0133,110.2835,29.3031,2018-02-04,Hunan,420.91,59.35,-4.27,996.86,148.24,19.16,2.94,-1.08,98.82,0.142,0.212,0.956,20.41,11.73,39.93,937.07
HN_0134,110.5474,25.0276,2018-02-27,Hunan,422.73,50.52,8.05,1007.79,166.52,22.93,5.36,-0.51,64.74,0.117,0.237,1.098,29.37,11.51,33.27,180.82
HN_0135,110.7398,29.3094,2018-02-13,Hunan,427.54,76.04,8.95,1003.93,168.37,20.85,4.48,3.51,86.18,0.267,0.192,0.981,29.4,12.17,39.48,293.51
HN_0136,112.2734,29.5547,2018-02-17,Hunan,424.37,54.48,7.48,1005.68,179.46,20.18,8.4,-0.81,61.3,0.286,0.163,1.273,27.81,11.48,38.07,945.96
HN_0137,109.0567,28.491,2018-02-20,Hunan,428.0,77.61,-3.25,1019.34,164.42,15.24,5.35,-2.85,60.32,0.153,0.204,1.111,27.03,16.28,40.61,371.56
HN_0138,111.6295,26.0988,2018-02-22,Hunan,420.93,50.47,-2.08,1006.47,173.13,23.36,-4.6,5.65,83.58,0.141,0.157,1.126,27.63,18.14,42.08,685.53
HN_0139,109.7621,27.1784,2018-02-19,Hunan,426.55,79.86,4.59,997.26,174.92,21.14,6.64,2.62,97.04,0.228,0.208,1.499,24.02,16.73,41.36,336.88
HN_0140,110.2462,27.4788,2018-02-16,Hunan,421.76,38.09,-0.42,1002.54,176.64,19.64,8.78,1.06,64.26,0.294,0.217,1.373,27.86,11.32,41.47,154.98
HN_0141,112.9237,28.2977,2018-02-04,Hunan,426.92,72.66,8.43,1013.24,151.21,22.81,-5.7,1.31,98.99,0.248,0.17,1.282,23.14,18.93,30.34,164.6
HN_0142,109.8347,24.8416,2018-02-02,Hunan,426.06,50.28,-1.66,1020.91,162.05,17.3,1.83,-5.71,97.87,0.101,0.233,1.421,23.2,15.88,29.84,837.06
HN_0143,111.6674,25.7052,2018-02-25,Hunan,421.4,65.94,3.43,1023.9,154.07,15.93,-2.72,0.79,73.35,0.184,0.242,1.391,26.68,18.74,34.29,144.36
HN_0144,112.2724,26.1539,2018-02-01,Hunan,423.87,60.52,-3.45,1010.72,185.52,15.1,5.19,-5.8,84.3,0.148,0.195,0.942,22.6,12.64,28.91,351.33
HN_0145,108.8763,28.6673,2018-02-12,Hunan,424.11,77.45,6.13,1002.91,156.54,15.9,9.43,-4.77,95.8,0.217,0.182,0.929,25.97,12.82,30.43,541.36
HN_0146,108.93,26.1768,2018-02-09,Hunan,424.4,86.24,2.02,1022.27,159.37,19.27,2.31,-5.95,71.31,0.294,0.248,1.493,21.06,16.89,27.85,354.48
