sample_id,lon,lat,date,province,XCO2,NTL,TEM,SP,PRE,ET,UW,VW,DSR,AOD,NDVI,CO,NO2,SO2,O3,DEM
HN_0035,111.4199,29.9065,2020-03-23,Hunan,419.72,37.63,7.55,1023.14,172.3,77.33,2.49,-4.12,294.44,0.27,0.61,0.846,17.53,6.69,71.7,287.24
HN_0036,114.0982,26.0328,2020-03-03,Hunan,418.66,48.15,7.0,1022.56,187.05,72.81,2.02,5.94,294.73,0.286,0.786,0.649,12.15,6.72,64.65,124.64
HN_0037,112.0398,27.9097,2020-03-27,Hunan,418.86,37.57,5.52,1015.96,182.93,61.41,-5.72,-5.44,294.17,0.216,0.652,0.659,13.63,9.33,65.83,69.21
HN_0038,112.591,27.9625,2020-03-12,Hunan,415.58,83.65,7.33,1008.75,181.74,71.51,-2.08,4.77,254.04,0.115,0.747,0.634,13.71,8.64,66.03,739.41
HN_0039,113.3597,30.0577,2020-03-27,Hunan,413.76,73.75,4.1,1021.73,195.85,67.33,2.55,-4.46,301.01,0.26,0.742,0.723,13.66,6.11,72.19,585.93
HN_0040,114.1546,28.0152,2020-03-31,Hunan,420.09,87.71,4.77,1012.62,191.3,70.34,9.75,-4.21,256.85,0.268,0.739,0.697,17.78,7.0,65.34,278.16
HN_0041,111.1668,27.1412,2020-03-07,Hunan,419.92,38.13,4.86,1023.67,174.24,79.73,-1.75,5.24,292.53,0.103,0.79,0.655,17.71,6.34,73.06,911.18
HN_0042,112.5391,29.5843,2020-03-10,Hunan,413.82,30.38,7.39,1009.49,187.95,71.76,2.23,4.28,280.59,0.13,0.741,0.883,16.66,9.27,65.71,281.08
HN_0043,109.2876,29.116,2020-03-29,Hunan,415.33,67.95,3.19,1024.04,193.6,74.05,9.82,5.18,293.85,0.208,0.743,0.863,16.0,7.98,63.71,998.66
HN_0044,111.6981,25.7643,2020-03-26,Hunan,421.07,37.12,6.13,1004.37,196.65,75.61,-1.69,-4.59,289.52,0.114,0.793,0.85,14.12,8.88,69.6,203.68
HN_0045,112.0595,29.011,2020-03-20,Hunan,417.58,86.57,6.67,1003.79,164.85,71.29,-1.61,-2.27,280.62,0.25,0.69,0.628,13.57,9.73,77.69,918.37
HN_0046,113.7886,24.7424,2020-03-21,Hunan,418.15,58.66,2.61,1024.4,191.16,65.7,-0.51,-3.18,265.35,0.117,0.76,0.708,14.81,7.07,72.89,915.41
HN_0047,112.5981,26.8987,2020-03-15,Hunan,415.59,43.68,6.39,1001.73,173.81,71.25,8.23,-0.68,267.2,0.164,0.738,0.621,13.41,6.81,73.9,342.81
HN_0048,109.5022,25.7106,2020-03-08,Hunan,420.32,66.15,7.8,1024.66,165.29,60.69,7.47,-3.89,286.58,0.186,0.764,0.61,12.2,8.62,72.89,200.88
HN_0049,112.6338,27.4258,2020-03-13,Hunan,419.64,66.74,2.42,996.59,179.79,61.22,7.55,1.88,283.56,0.237,0.637,0.699,15.2,7.48,63.35,737.18
HN_0050,111.8039,27.3938,2020-03-16,Hunan,415.52,40.17,4.05,1012.02,199.16,61.03,1.69,2.84,288.77,0.237,0.666,0.66,14.98,9.92,67.22,877.87
HN_0051,109.5493,28.443,2020-03-17,Hunan,420.11,81.76,6.49,996.87,184.62,79.77,2.99,2.58,264.22,0.102,0.744,0.946,17.41,9.7,69.32,137.39
HN_0052,113.8432,29.9998,2020-03-12,Hunan,415.98,72.9,5.49,1017.72,183.01,63.44,1.97,-0.15,263.98,0.219,0.649,0.706,12.57,9.21,71.13,793.25
HN_0053,110.2716,29.2149,2020-03-13,Hunan,421.43,82.77,5.82,1008.25,189.05,74.87,5.01,3.35,284.47,0.144,0.633,0.821,15.47,7.07,75.9,828.02
HN_0054,109.0482,29.6126,2020-03-27,Hunan,416.84,76.01,2.69,1014.16,169.37,62.51,7.65,2.88,251.92,0.188,0.666,0.669,14.05,7.17,67.94,893.82
HN_0055,114.0657,27.9087,2020-03-21,Hunan,413.78,84.03,7.83,1001.62,190.48,67.28,6.08,3.52,293.44,0.141,0.689,0.636,13.68,7.97,65.2,177.45
HN_0056,111.9935,28.2625,2020-03-30,Hunan,421.04,86.0,2.76,999.27,164.61,72.2,-0.12,-1.5,265.9,0.125,0.775,0.953,16.14,8.37,73.8,637.78
HN_0057,109.0482,24.8578,2020-03-11,Hunan,415.72,64.27,3.56,1001.29,169.78,62.53,-2.83,-3.62,288.22,0.248,0.658,0.948,12.89,9.27,68.54,460.11
HN_0058,111.1977,29.0968,2020-03-04,Hunan,418.74,41.32,7.71,996.7,174.22,68.2,-0.13,-3.56,282.5,0.218,0.737,0.642,15.65,8.22,72.61,574.06
HN_0059,113.188,28.9747,2020-03-26,Hunan,417.96,56.44,3.79,1024.29,176.29,69.18,1.69,-2.12,287.48,0.236,0.633,0.853,15.64,6.81,68.89,764.29
HN_0060,113.7364,25.1662,2020-03-08,Hunan,415.42,86.41,7.33,1022.33,177.61,77.43,2.72,-2.7,301.89,0.16,0.658,0.745,14.21,8.01,65.33,337.92
HN_0061,112.3445,25.6813,2020-03-15,Hunan,415.65,50.45,2.14,1018.57,174.69,65.07,-0.4,4.31,273.19,0.189,0.645,0.79,13.66,6.79,67.67,222.66
HN_0062,109.0792,28.5368,2020-03-28,Hunan,418.4,42.06,3.1,995.04,161.96,64.7,1.87,2.45,288.55,0.103,0.605,0.885,15.45,8.98,65.32,871.42
HN_0063,108.8789,28.1826,2020-03-20,Hunan,417.82,41.87,2.39,1010.77,190.62,62.89,5.55,-2.78,304.86,0.155,0.693,0.731,13.28,8.86,71.76,685.82
HN_0064,112.3778,29.8902,2020-03-16,Hunan,414.68,58.42,7.64,1018.49,189.63,60.86,-3.47,-5.13,266.63,0.169,0.614,0.869,15.14,6.75,71.28,580.37
HN_0065,111.4742,29.5388,2020-03-16,Hunan,418.14,82.62,2.48,1017.24,188.3,66.68,-4.67,1.39,270.69,0.258,0.617,0.878,14.75,6.13,77.68,356.31
HN_0066,109.8391,25.4068,2020-03-16,Hunan,417.05,56.58,6.18,995.44,162.75,74.38,2.59,-3.56,286.48,0.279,0.713,0.884,15.5,8.2,76.05,439.07
HN_0067,111.88,29.6721,2020-03-13,Hunan,413.77,79.74,4.56,1024.3,167.56,73.79,3.39,2.98,297.31,0.255,0.784,0.806,15.57,7.14,67.06,838.02
HN_0068,109.9851,24.8751,2020-03-16,Hunan,414.71,61.14,3.19,1023.15,168.76,63.73,6.9,1.21,258.58,0.28,0.659,0.786,14.38,8.65,70.43,56.02
HN_0069,110.5598,28.9737,2020-03-12,Hunan,416.27,89.05,7.01,1004.36,168.37,77.69,-0.92,-0.67,280.45,0.256,0.78,0.609,12.1,6.39,71.82,906.16
HN_0070,113.0376,27.6371,2020-03-09,Hunan,413.75,52.18,6.99,998.26,176.0,71.23,-2.15,1.83,285.97,0.116,0.774,0.775,14.25,9.32,64.29,724.78
HN_0071,109.5328,27.66,2020-03-27,Hunan,417.86,53.39,3.89,999.8,187.82,61.89,9.42,-5.68,278.95,0.128,0.655,0.611,17.16,8.31,74.68,267.08
HN_0072,109.6793,29.9146,2020-03-21,Hunan,420.26,47.48,4.56,998.32,185.98,67.36,1.68,-2.41,264.28,0.13,0.776,0.736,15.01,9.33,63.79,945.43
HN_0073,111.9875,28.732,2020-03-19,Hunan,420.07,46.06,7.41,1017.0,173.32,67.97,-3.27,-3.83,266.73,0.299,0.604,0.656,14.84,6.51,67.75,678.7
HN_0074,111.0668,24.8349,2020-03-02,Hunan,419.93,43.83,4.54,1018.51,172.53,61.11,9.17,-0.19,261.7,0.109,0.777,0.896,14.48,7.7,73.1,630.33
HN_0075,114.1677,25.8875,2020-03-10,Hunan,419.71,81.87,3.95,1023.06,161.26,61.77,7.99,-0.44,289.49,0.202,0.714,0.827,12.13,7.16,74.18,587.71
HN_0076,109.0623,27.9943,2020-03-05,Hunan,420.36,48.9,3.81,1024.77,162.42,65.33,6.36,0.7,305.96,0.296,0.781,0.764,12.43,9.26,77.66,186.28
HN_0077,109.4134,28.2851,2020-03-10,Hunan,413.74,30.47,5.34,1022.76,194.61,74.2,3.07,0.03,267.57,0.108,0.636,0.703,17.56,8.46,71.17,338.12
HN_0078,109.5959,26.6244,2020-03-27,Hunan,419.03,70.77,2.36,1014.0,172.27,73.03,-5.02,-2.62,269.69,0.272,0.602,0.983,17.24,6.96,64.69,707.48
HN_0079,113.5953,26.54,2020-03-11,Hunan,419.81,51.51,5.5,1005.92,188.55,72.8,-2.54,-2.05,264.18,0.148,0.658,0.893,14.2,6.44,68.04,394.63
HN_0080,112.6307,27.6721,2020-03-15,Hunan,419.86,33.95,2.28,1011.94,195.38,74.17,3.19,-5.64,283.76,0.293,0.799,0.666,12.62,8.49,66.7,460.24
HN_0081,109.8978,26.5633,2020-03-02,Hunan,414.52,80.53,6.62,1006.07,160.31,73.7,2.93,-2.37,309.02,0.152,0.683,0.736,12.05,7.24,71.24,191.54
HN_0082,109.2046,28.6129,2020-03-29,Hunan,414.96,75.83,6.92,1012.9,168.58,62.62,1.14,-3.7,255.33,0.212,0.743,0.619,17.42,8.87,75.53,917.54
HN_0083,111.894,25.2196,2020-03-23,Hunan,415.5,63.7,7.9,1004.64,165.46,71.01,6.5,3.24,275.8,0.2,0.681,0.799,16.92,7.19,72.4,676.94
HN_0084,109.8141,28.9783,2020-03-19,Hunan,417.14,80.22,2.46,1010.02,167.95,61.7,-0.76,-3.7,255.1,0.263,0.729,0.638,17.75,7.29,69.14,756.34
HN_0085,109.3629,29.8598,2020-03-27,Hunan,415.84,52.73,2.25,995.99,178.51,61.48,-2.04,-1.11,295.47,0.124,0.706,0.916,12.79,7.35,70.37,815.41
HN_0086,112.577,28.9477,2020-03-28,Hunan,416.55,35.91,7.16,1015.8,186.69,71.83,2.24,-3.96,270.85,0.215,0.775,0.744,13.06,9.45,74.05,255.08
HN_0087,111.4122,28.9899,2020-03-21,Hunan,416.81,33.9,6.39,998.96,193.39,60.73,-0.16,-5.69,285.97,0.171,0.685,0.84,13.94,6.98,67.48,120.47
HN_0088,109.5393,25.4227,2020-03-21,Hunan,418.01,81.44,4.03,1013.1,163.47,63.88,2.51,-2.87,280.85,0.216,0.704,0.819,14.99,8.82,69.03,491.66
HN_0089,113.5732,25.6735,2020-03-26,Hunan,418.49,37.85,6.11,1000.12,193.83,79.51,-2.27,1.0,281.26,0.152,0.699,0.827,12.69,6.68,62.29,70.99
HN_0090,113.4143,28.9366,2020-03-11,Hunan,418.44,86.54,7.0,1005.35,162.71,67.98,3.65,2.9,279.83,0.187,0.602,0.922,16.98,9.93,62.48,804.07
HN_0091,111.0245,28.9499,2020-03-18,Hunan,416.46,64.39,2.86,1019.69,176.81,71.06,3.13,0.76,303.11,0.289,0.611,0.823,12.76,9.35,71.58,539.66
HN_0092,112.3394,25.9981,2020-03-04,Hunan,414.46,63.41,6.61,1021.09,197.05,67.17,7.86,3.24,305.42,0.182,0.795,0.641,15.03,7.56,72.6,858.35
HN_0093,113.6805,25.3548,2020-03-21,Hunan,419.27,72.79,7.99,1024.4,180.7,69.39,2.24,-1.06,260.92,0.165,0.741,0.955,12.65,8.0,62.1,178.36
HN_0094,110.5321,28.0043,2020-03-29,Hunan,420.43,72.53,2.15,998.57,170.89,76.06,1.62,-4.02,265.36,0.138,0.653,0.85,13.22,8.25,76.06,136.54
HN_0095,113.0319,26.7927,2020-03-21,Hunan,419.6,37.04,3.17,996.31,177.97,77.49,-2.24,3.57,304.63,0.16,0.769,0.769,14.56,6.92,72.34,502.41
HN_0096,113.6537,29.2583,2020-03-06,Hunan,416.02,41.51,4.41,1024.35,169.39,71.75,3.4,-1.38,302.07,0.289,0.787,0.681,16.62,7.85,75.56,278.93
HN_0097,110.6991,27.7397,2020-03-29,Hunan,414.47,62.18,6.15,1017.12,187.28,69.05,9.24,-5.27,286.38,0.282,0.643,0.829,14.27,7.13,76.98,766.48
HN_0098,109.7392,25.7984,2020-03-10,Hunan,416.24,63.35,3.67,998.07,163.03,68.18,7.25,2.32,259.66,0.107,0.741,0.966,14.66,8.52,75.72,375.14
HN_0099,110.2423,27.5642,2020-03-10,Hunan,421.22,59.66,6.28,1017.44,183.43,69.31,7.71,-4.97,273.33,0.227,0.612,0.825,15.42,8.64,70.17,498.27
HN_0100,114.1167,29.5465,2020-03-13,Hunan,416.3,65.9,7.14,997.41,190.47,68.73,7.18,5.47,306.77,0.174,0.684,0.618,16.15,8.2,66.6,87.58
HN_0101,110.837,28.0723,2020-03-23,Hunan,415.14,68.76,6.49,1006.04,160.46,61.37,-4.94,4.87,295.53,0.104,0.744,0.955,12.01,9.52,77.97,531.77
HN_0102,112.7225,29.3804,2020-03-28,Hunan,415.45,72.41,5.02,1000.83,187.27,80.0,-4.2,0.12,309.39,0.169,0.632,0.897,17.52,6.85,66.97,79.62
HN_0103,110.5466,25.9038,2020-03-31,Hunan,415.89,42.82,7.89,1007.75,194.65,78.9,7.16,3.64,255.95,0.295,0.647,0.744,15.99,7.72,69.62,482.27
HN_0104,114.0805,26.375,2020-03-13,Hunan,420.45,61.05,2.55,1010.12,194.39,74.71,7.27,4.45,251.95,0.144,0.676,0.98,16.77,9.67,65.68,397.59
HN_0105,111.5838,24.6447,2020-03-24,Hunan,421.05,88.56,6.8,997.55,169.25,78.64,-2.99,5.97,262.95,0.256,0.742,0.802,14.62,8.88,64.35,690.32
HN_0106,110.7982,26.0989,2020-03-07,Hunan,415.54,56.33,4.62,1007.54,190.08,61.67,4.81,-2.54,286.07,0.151,0.609,0.753,17.45,7.28,62.91,993.86
HN_0107,111.175,29.079,2020-03-28,Hunan,416.45,50.27,2.4,1020.27,160.45,72.54,-1.76,1.14,308.69,0.255,0.681,0.799,17.92,7.55,68.41,473.54
HN_0108,114.1931,25.1911,2020-03-18,Hunan,417.66,70.08,2.48,1019.55,164.28,64.42,4.88,4.59,260.33,0.113,0.613,0.629,14.28,8.41,66.99,354.01
HN_0109,109.4739,27.7719,2020-03-06,Hunan,418.99,84.88,4.34,1020.65,193.47,68.21,0.7,-3.8,305.68,0.254,0.661,0.954,17.92,9.52,69.29,232.89
HN_0110,113.2453,28.1155,2020-03-04,Hunan,419.97,68.8,4.06,1002.81,164.89,74.43,-5.14,-2.15,267.3,0.262,0.696,0.76,17.43,8.84,72.87,363.58
HN_0111,110.9975,27.1411,2020-03-15,Hunan,416.73,45.75,5.63,999.57,187.74,70.01,6.76,1.51,256.61,0.267,0.797,0.846,12.55,9.11,68.6,568.14
HN_0112,112.8364,25.476,2020-03-13,Hunan,417.03,43.49,2.84,1011.3,193.59,66.41,-3.38,-1.25,288.18,0.269,0.753,0.791,15.22,9.42,75.0,879.37
HN_0113,110.8231,28.0234,2020-03-08,Hunan,417.76,85.53,5.21,1021.67,167.92,61.98,0.34,5.04,286.14,0.125,0.761,0.993,16.57,6.09,62.54,908.79
HN_0114,111.495,27.3293,2020-03-22,Hunan,414.4,87.05,5.7,1014.47,173.81,73.49,-2.49,-3.17,264.37,0.165,0.68,0.941,13.64,9.24,77.07,957.75
HN_0115,113.8205,28.1711,2020-03-25,Hunan,421.28,35.91,4.16,1006.33,185.77,64.83,-3.99,0.1,250.06,0.136,0.723,0.821,13.24,6.46,63.57,409.0
HN_0116,112.1494,28.3247,2020-03-24,Hunan,418.65,68.25,3.12,1021.55,184.55,79.19,2.6,-3.9,250.32,0.286,0.718,0.865,15.15,8.7,70.15,445.99
HN_0117,113.0413,26.6331,2020-03-09,Hunan,415.35,72.34,2.62,1000.98,161.14,66.89,-2.47,1.3,262.03,0.278,0.626,0.696,15.55,9.79,75.16,938.09
HN_0118,114.0917,27.7265,2020-03-23,Hunan,419.79,48.83,3.09,1002.3,190.26,67.32,-3.97,2.14,278.34,0.216,0.632,0.689,13.6,8.56,75.82,523.25
HN_0119,111.636,24.6979,2020-03-24,Hunan,415.69,48.85,6.43,1001.4,184.96,67.24,-0.54,0.45,250.75,0.295,0.788,0.967,15.39,7.4,76.5,64.85
HN_0120,113.4032,26.3599,2020-03-24,Hunan,418.53,69.05,7.58,1004.33,163.55,77.23,-4.58,0.38,273.64,0.157,0.771,0.882,14.95,6.6,63.94,489.17
HN_0121,113.9236,28.7169,2020-03-31,Hunan,418.65,39.7,4.16,1020.25,182.97,72.92,-0.62,3.24,283.84,0.249,0.757,0.627,14.78,7.51,68.23,760.99
HN_0122,112.4913,27.7055,2020-03-16,Hunan,419.25,76.02,5.57,1010.54,177.22,69.07,-2.96,2.2,258.38,0.209,0.603,0.949,13.87,9.04,75.93,236.6
HN_0123,112.2273,24.8598,2020-03-26,Hunan,421.47,48.56,7.84,1013.38,167.1,71.63,3.52,0.88,252.77,0.188,0.639,0.759,12.81,6.44,67.03,861.82
HN_0124,111.0284,26.7177,2020-03-18,Hunan,418.57,34.43,7.89,1006.25,195.45,69.3,0.14,-4.09,274.3,0.117,0.628,0.702,14.3,6.16,65.76,286.85
HN_0125,114.1557,25.7259,2020-03-02,Hunan,415.63,76.9,7.07,1011.62,169.22,63.17,1.45,-4.72,276.93,0.23,0.735,0.64,13.15,9.77,65.69,112.77
HN_0126,110.8961,28.894,2020-03-30,Hunan,417.67,70.11,2.61,1007.47,176.44,67.08,-2.37,-4.64,280.57,0.203,0.638,0.82,15.0,8.17,62.37,929.19
HN_0127,109.5581,30.0905,2020-03-23,Hunan,414.58,37.15,3.45,1010.94,192.34,74.49,3.06,4.16,292.31,0.28,0.61,0.813,14.12,7.38,70.29,780.18
HN_0128,110.4303,29.591,2020-03-11,Hunan,414.77,54.3,5.94,1012.81,188.42,67.06,7.78,3.34,258.41,0.289,0.666,0.959,13.46,6.66,76.34,497.43
HN_0129,110.2452,28.0361,2020-03-22,Hunan,419.51,47.93,6.22,1021.2,173.01,70.32,-5.93,-4.39,254.19,0.249,0.762,0.832,15.12,6.96,76.84,373.61
HN_0130,113.3338,29.6874,2020-03-05,Hunan,415.02,64.27,5.71,1023.0,198.51,73.69,1.1,4.85,281.61,0.265,0.777,0.846,13.11,9.98,72.24,385.19
HN_0131,109.0716,28.064,2020-03-16,Hunan,413.66,60.6,4.71,997.79,180.7,71.71,-5.26,2.6,260.16,0.237,0.776,0.629,17.81,8.04,62.21,961.42
HN_0132,110.1877,28.6218,2020-03-31,Hunan,415.73,76.51,2.04,1015.67,183.74,64.29,3.87,4.86,254.59,0.276,0.784,0.654,17.4,6.44,73.82,458.41
HN_0133,109.3528,26.0619,2020-03-15,Hunan,415.81,66.38,4.99,1020.33,162.8,66.57,7.06,-5.79,279.26,0.182,0.724,0.771,14.01,9.95,64.86,530.61
HN_0134,114.188,24.62,2020-03-01,Hunan,421.27,70.05,7.63,1005.4,185.9,61.06,-5.31,0.27,298.18,0.106,0.8,0.729,14.45,7.74,66.24,831.25
HN_0135,110.1152,25.0817,2020-03-01,Hunan,414.15,36.71,5.23,996.9,160.62,69.5,9.56,-4.0,293.42,0.141,0.647,0.822,14.85,9.77,71.74,757.35
HN_0136,112.5358,29.5722,2020-03-04,Hunan,418.92,86.74,6.71,999.35,165.62,71.63,5.23,1.18,264.9,0.124,0.622,0.809,12.24,7.75,77.06,137.34
HN_0137,112.6584,25.3043,2020-03-13,Hunan,414.71,89.81,5.02,1004.3,164.53,72.74,2.74,1.77,259.28,0.264,0.602,0.958,14.55,7.68,73.61,696.66
HN_0138,109.7544,26.6136,2020-03-19,Hunan,418.65,33.71,2.94,1008.36,170.61,77.42,9.84,4.53,278.06,0.264,0.778,0.99,15.31,9.75,71.1,167.41
HN_0139,111.9272,28.4421,2020-03-23,Hunan,419.28,60.62,7.01,1008.35,160.78,62.97,6.66,2.94,264.33,0.212,0.657,0.886,16.83,7.26,70.0,806.4
HN_0140,112.5838,29.0874,2020-03-06,Hunan,415.28,51.24,7.48,1016.07,192.88,72.22,2.49,5.09,259.18,0.266,0.603,0.755,12.32,8.96,75.86,417.17
HN_0141,111.3335,27.0562,2020-03-17,Hunan,417.23,69.55,6.8,1001.09,199.92,74.77,6.63,-4.2,269.61,0.234,0.785,0.728,14.86,7.98,72.02,96.8
HN_0142,109.0249,24.6205,2020-03-28,Hunan,420.46,33.74,5.4,1016.61,197.39,72.3,-2.45,-2.67,272.3,0.28,0.754,0.996,13.52,8.85,69.7,384.47
HN_0143,109.3048,28.5437,2020-03-04,Hunan,417.06,58.78,6.43,1011.19,194.1,68.39,-0.45,4.21,254.61,0.204,0.632,0.808,15.16,6.75,62.08,552.61
HN_0144,111.1405,25.8524,2020-03-08,Hunan,420.69,48.35,2.28,1002.61,175.03,66.33,5.75,1.79,252.33,0.231,0.765,0.96,15.56,9.22,68.41,431.33
HN_0145,112.2886,29.5879,2020-03-31,Hunan,419.38,62.67,5.05,1003.9,195.89,67.89,-2.59,-0.05,279.96,0.299,0.712,0.894,14.4,7.88,63.98,827.96
HN_0146,113.753,28.1019,2020-03-20,Hunan,421.2,30.99,6.91,1007.71,180.07,76.65,9.87,2.39,282.32,0.109,0.756,0.981,16.21,9.17,68.19,924.72
HN_0147,113.294,26.1605,2020-03-17,Hunan,413.83,53.15,4.48,1018.22,197.87,62.9,8.94,4.14,270.8,0.13,0.719,0.609,17.76,7.61,63.54,456.26
