sample_id,lon,lat,date,province,XCO2,NTL,TEM,SP,PRE,ET,UW,VW,DSR,AOD,NDVI,CO,NO2,SO2,O3,DEM
HN_0019,113.9223,25.4448,2017-08-21,Hunan,404.4,52.03,28.22,1019.82,135.73,69.44,-7.65,4.82,300.94,0.475,0.612,0.684,11.3,5.33,66.26,202.17
HN_0020,112.4224,26.2993,2017-08-03,Hunan,409.24,30.88,31.28,1015.47,126.27,81.28,0.52,-5.96,273.66,0.281,0.721,0.405,8.28,3.41,68.82,597.71
HN_0021,109.5049,24.8283,2017-08-01,Hunan,406.69,65.38,27.54,1017.36,133.97,89.55,-8.23,-1.39,300.28,0.372,0.731,0.545,7.48,5.39,65.46,283.47
HN_0022,111.8309,29.1654,2017-08-24,Hunan,400.64,55.24,32.66,1024.1,133.77,66.95,1.94,-3.39,274.65,0.518,0.613,0.712,10.17,5.74,89.86,424.1
HN_0023,112.9889,25.6293,2017-08-20,Hunan,400.22,39.98,29.81,1021.23,145.38,72.78,0.28,-1.71,262.87,0.258,0.764,0.569,12.82,5.07,81.7,616.41
HN_0024,111.342,26.2147,2017-08-31,Hunan,409.1,60.1,33.01,1014.57,143.45,72.88,1.63,-1.64,292.18,0.387,0.649,0.458,10.47,5.58,90.28,744.68
HN_0025,113.6428,29.4551,2017-08-01,Hunan,404.07,39.35,32.48,1022.79,164.19,90.64,4.44,-2.14,294.96,0.528,0.632,0.683,11.62,4.11,66.89,246.83
HN_0026,112.2323,26.1539,2017-08-11,Hunan,402.01,40.21,34.75,1009.7,150.77,74.97,1.3,-2.33,264.02,0.528,0.731,0.525,7.86,6.97,67.7,853.67
HN_0027,108.934,29.9454,2017-08-30,Hunan,406.95,46.7,33.91,1011.19,135.57,78.07,5.12,-1.04,311.86,0.409,0.635,0.411,8.82,3.03,72.39,646.87
HN_0028,112.1252,25.5378,2017-08-23,Hunan,401.8,62.2,30.45,1000.89,154.84,92.43,-0.82,-3.13,291.7,0.355,0.63,0.705,11.57,3.96,76.71,657.18
HN_0029,112.919,27.1415,2017-08-01,Hunan,407.1,29.09,33.91,1020.61,168.24,66.55,3.39,2.94,296.64,0.334,0.784,0.502,8.73,5.64,69.95,441.11
HN_0030,108.8499,25.0635,2017-08-26,Hunan,401.44,23.26,25.64,1018.48,164.14,71.3,-6.74,-4.62,296.76,0.444,0.791,0.693,11.78,4.27,91.33,792.7
HN_0031,111.5308,27.6773,2017-08-13,Hunan,400.57,21.42,25.96,1001.16,156.49,90.47,-5.98,-4.87,264.01,0.534,0.722,0.643,12.38,4.15,69.63,538.45
HN_0032,112.0816,27.011,2017-08-06,Hunan,407.24,14.44,26.43,1005.35,168.37,71.82,1.08,-3.32,286.7,0.304,0.709,0.735,7.79,4.67,70.12,719.28
HN_0033,111.2466,29.7481,2017-08-10,Hunan,403.3,51.94,32.68,1014.73,141.55,75.8,-1.29,4.41,241.84,0.542,0.721,0.637,10.34,5.97,73.61,855.7
HN_0034,113.685,27.7319,2017-08-01,Hunan,405.6,14.57,32.75,1005.62,139.5,75.57,-0.48,0.47,295.27,0.479,0.702,0.676,11.75,6.63,82.03,993.02
HN_0035,109.9077,25.9167,2017-08-14,Hunan,402.9,16.38,25.06,1013.55,172.41,88.99,4.06,4.27,316.24,0.332,0.649,0.633,11.54,6.66,92.26,920.98
HN_0036,113.9222,28.46,2017-08-26,Hunan,406.35,31.24,31.08,1002.2,159.64,87.97,2.04,0.29,279.46,0.336,0.748,0.723,10.76,3.8,92.03,523.51
HN_0037,110.8596,30.0555,2017-08-01,Hunan,406.86,38.61,34.91,997.92,173.98,74.25,-0.28,-1.52,284.11,0.309,0.77,0.597,8.35,5.83,91.28,95.56
HN_0038,109.3922,26.8519,2017-08-04,Hunan,408.49,17.43,28.08,1009.52,139.17,66.77,-4.71,-2.97,267.36,0.385,0.632,0.726,10.4,6.52,87.48,974.23
HN_0039,108.9111,27.746,2017-08-20,Hunan,404.15,30.46,28.41,1019.67,149.66,74.3,-0.37,4.87,253.2,0.475,0.641,0.645,9.9,5.22,93.52,110.44
HN_0040,110.7557,27.2051,2017-08-10,Hunan,404.88,53.34,26.67,1006.81,123.94,82.82,-7.11,-4.19,306.76,0.335,0.747,0.517,9.04,6.7,76.97,788.05
HN_0041,109.6546,25.2863,2017-08-19,Hunan,405.34,41.66,31.98,1001.97,150.48,87.08,5.58,4.54,300.17,0.412,0.711,0.624,7.73,4.86,90.6,77.23
HN_0042,109.1231,28.7135,2017-08-02,Hunan,409.03,59.68,30.23,1022.96,127.31,74.92,-4.27,4.93,297.35,0.438,0.648,0.67,8.48,4.5,66.65,403.49
HN_0043,109.7935,25.0966,2017-08-27,Hunan,405.52,53.54,33.92,1006.03,161.22,72.5,-2.32,-3.37,285.53,0.365,0.619,0.689,12.33,5.19,88.99,78.32
HN_0044,112.6662,25.5524,2017-08-10,Hunan,401.17,45.92,25.79,1003.09,156.17,74.49,-0.44,-0.21,257.07,0.276,0.632,0.617,9.85,4.56,89.02,901.07
HN_0045,110.4745,30.0239,2017-08-02,Hunan,400.66,60.85,33.3,998.19,161.95,84.68,-0.38,-1.05,315.52,0.314,0.73,0.717,12.33,3.7,80.06,231.86
HN_0046,110.5402,25.5264,2017-08-04,Hunan,409.56,20.5,25.4,1000.42,146.67,79.61,-4.69,5.94,265.3,0.51,0.632,0.664,12.61,3.82,69.44,604.25
HN_0047,109.1302,24.9099,2017-08-23,Hunan,405.74,27.0,31.17,1002.29,162.64,79.94,-1.14,5.63,296.62,0.287,0.707,0.545,12.25,3.33,81.85,632.47
HN_0048,109.0524,26.4637,2017-08-31,Hunan,400.32,27.96,31.77,998.48,164.67,94.4,-1.97,-1.99,299.82,0.465,0.788,0.654,11.71,4.5,65.86,991.67
HN_0049,112.8421,25.4266,2017-08-01,Hunan,409.24,20.06,32.2,1004.73,157.75,73.5,3.67,5.93,247.09,0.488,0.622,0.761,12.83,3.74,81.0,626.73
HN_0050,111.5678,27.9305,2017-08-18,Hunan,402.22,30.78,31.89,999.87,154.61,91.86,5.59,1.78,264.32,0.27,0.665,0.515,8.54,3.37,72.57,130.64
HN_0051,109.3363,26.61,2017-08-06,Hunan,406.62,70.92,33.08,1000.29,154.2,78.54,-4.9,1.02,312.88,0.533,0.618,0.433,9.22,5.39,74.61,978.58
HN_0052,112.0245,29.4452,2017-08-10,Hunan,402.85,61.22,29.35,1019.83,129.76,91.53,2.1,-1.31,242.2,0.521,0.754,0.725,7.54,4.78,92.89,133.33
HN_0053,113.1918,29.3029,2017-08-12,Hunan,409.33,30.25,26.43,1017.56,156.86,78.82,1.6,-4.89,280.92,0.263,0.731,0.705,11.12,5.48,92.12,668.36
HN_0054,110.8088,25.4894,2017-08-28,Hunan,404.1,39.45,27.35,1022.82,132.3,75.25,3.88,3.35,292.79,0.339,0.624,0.57,8.47,6.37,86.81,988.0
HN_0055,111.4822,25.8207,2017-08-18,Hunan,400.12,49.06,34.94,1000.92,138.45,93.69,4.33,-5.91,292.62,0.545,0.722,0.468,7.22,4.53,77.15,396.76
HN_0056,114.1077,27.695,2017-08-05,Hunan,404.86,66.04,28.87,1001.65,122.88,69.09,-2.5,0.54,270.41,0.298,0.628,0.722,11.9,4.34,84.42,134.95
HN_0057,111.4215,29.7382,2017-08-25,Hunan,405.82,56.81,30.27,1020.9,131.94,74.9,-7.47,-2.83,281.6,0.349,0.61,0.768,7.76,4.2,93.26,524.74
HN_0058,111.2002,25.9782,2017-08-23,Hunan,401.06,52.34,26.41,1018.73,126.22,68.81,-8.28,4.46,265.05,0.317,0.718,0.669,7.25,6.91,89.98,762.5
HN_0059,112.0664,30.0743,2017-08-02,Hunan,405.35,69.81,33.16,1009.16,154.69,71.32,-0.14,-1.33,256.56,0.509,0.799,0.786,10.06,4.2,88.92,972.94
HN_0060,112.2232,28.8846,2017-08-09,Hunan,409.49,70.03,34.72,1012.2,178.93,93.03,-3.01,3.5,248.05,0.291,0.628,0.598,11.3,6.7,78.64,635.14
HN_0061,113.5164,28.9179,2017-08-24,Hunan,400.83,27.35,29.96,1020.28,123.47,66.51,-9.44,-0.22,259.94,0.461,0.791,0.459,7.7,4.93,69.65,293.91
HN_0062,113.0055,27.2765,2017-08-08,Hunan,406.85,28.59,30.45,1007.42,176.71,74.76,-4.04,-2.19,255.36,0.387,0.723,0.576,11.15,6.31,79.58,562.6
HN_0063,109.3982,27.9995,2017-08-27,Hunan,403.5,26.37,32.84,998.26,165.63,75.27,-9.38,3.1,284.4,0.314,0.768,0.702,9.56,6.3,66.79,762.23
HN_0064,113.7359,26.5968,2017-08-16,Hunan,402.24,57.16,34.0,1018.32,172.12,78.74,-1.32,-4.44,300.57,0.251,0.623,0.42,9.39,4.3,85.59,88.76
HN_0065,111.4286,29.0736,2017-08-16,Hunan,402.71,68.32,25.95,1016.96,141.77,89.22,2.07,-4.61,274.15,0.534,0.66,0.799,12.24,5.23,82.47,795.3
HN_0066,112.0989,28.4827,2017-08-31,Hunan,403.38,13.53,33.94,1021.48,132.07,85.25,6.26,-3.84,290.0,0.488,0.617,0.709,9.38,6.0,78.67,835.44
HN_0067,112.3419,26.6056,2017-08-01,Hunan,402.32,37.33,26.26,1008.92,125.64,90.68,-0.94,-0.2,258.61,0.342,0.67,0.509,7.13,5.57,86.0,91.35
HN_0068,113.4462,25.6135,2017-08-22,Hunan,404.07,29.42,25.39,1007.83,172.53,65.83,0.07,-3.91,280.08,0.408,0.705,0.604,7.7,3.54,82.76,417.45
HN_0069,113.8163,25.7478,2017-08-03,Hunan,400.21,68.05,25.84,1008.98,146.48,87.88,5.72,-4.52,306.24,0.356,0.743,0.705,12.34,4.06,70.47,217.63
HN_0070,109.3286,28.0871,2017-08-29,Hunan,407.85,38.13,31.58,1014.42,151.71,87.92,4.29,0.04,280.8,0.35,0.715,0.693,9.13,4.42,72.73,726.82
HN_0071,110.682,28.257,2017-08-29,Hunan,406.64,31.98,31.08,1009.9,145.01,70.09,-9.63,-3.22,258.48,0.264,0.725,0.475,10.05,4.81,82.21,786.96
HN_0072,109.672,29.9865,2017-08-06,Hunan,401.5,21.06,34.7,1014.34,139.61,78.28,0.34,-1.94,241.32,0.374,0.631,0.548,9.12,4.22,86.07,865.93
HN_0073,111.5221,27.2697,2017-08-12,Hunan,404.95,13.35,29.33,1013.95,169.97,77.1,-5.4,3.86,282.43,0.522,0.704,0.8,10.19,5.74,80.78,423.59
HN_0074,110.1699,29.2815,2017-08-17,Hunan,403.23,19.12,32.47,1008.13,165.87,83.21,-9.33,0.62,282.8,0.35,0.745,0.58,10.48,6.24,70.45,669.11
HN_0075,113.5576,27.9037,2017-08-23,Hunan,404.0,15.8,31.03,1004.59,152.36,94.53,1.77,-3.41,287.2,0.508,0.735,0.625,11.28,4.88,90.94,463.1
HN_0076,113.1204,28.8685,2017-08-27,Hunan,408.87,44.52,28.4,1019.94,148.65,87.9,-6.63,-4.37,310.4,0.257,0.734,0.799,9.98,5.12,65.9,740.43
HN_0077,111.7466,26.08,2017-08-17,Hunan,404.77,56.79,32.88,998.28,146.69,94.89,-2.25,-3.58,306.22,0.309,0.651,0.577,8.38,3.36,93.8,416.35
HN_0078,113.4984,29.2219,2017-08-08,Hunan,409.01,56.76,31.63,996.74,152.48,79.85,-0.61,2.73,254.49,0.529,0.654,0.734,8.34,4.06,77.33,502.57
HN_0079,112.2338,27.8745,2017-08-12,Hunan,405.74,30.42,31.73,1024.57,179.65,86.72,-2.58,-3.35,260.48,0.334,0.763,0.642,9.65,3.96,93.64,971.89
HN_0080,112.5194,27.6244,2017-08-04,Hunan,400.34,31.87,33.93,1002.25,147.17,65.27,-4.82,4.68,289.93,0.545,0.674,0.475,9.1,6.57,84.96,564.83
HN_0081,108.9915,27.8311,2017-08-22,Hunan,406.12,11.54,26.77,1019.26,159.78,90.76,3.31,0.26,296.01,0.265,0.708,0.781,7.26,3.89,82.04,618.32
HN_0082,112.8965,28.1878,2017-08-14,Hunan,409.94,20.33,27.78,1003.95,137.98,72.98,-0.54,3.23,316.31,0.54,0.632,0.727,9.69,6.73,80.21,497.27
HN_0083,114.0365,29.0218,2017-08-11,Hunan,408.53,69.54,29.6,1019.06,128.28,84.04,-5.15,2.12,315.9,0.269,0.765,0.725,12.68,3.87,76.96,672.56
HN_0084,112.5273,26.078,2017-08-17,Hunan,400.96,32.32,27.62,1002.43,170.29,70.44,1.01,0.46,250.01,0.413,0.655,0.791,10.72,6.57,94.22,303.38
HN_0085,109.7208,27.4951,2017-08-25,Hunan,409.7,45.4,28.39,1009.99,131.89,89.37,-8.69,3.55,302.18,0.509,0.67,0.679,10.28,3.34,93.81,754.59
HN_0086,109.0203,25.9086,2017-08-22,Hunan,402.8,49.81,25.14,1019.57,154.29,69.7,-3.13,5.58,251.18,0.413,0.634,0.596,11.23,4.13,81.76,588.46
HN_0087,111.2478,29.4171,2017-08-28,Hunan,406.9,30.96,32.78,1000.12,131.11,85.8,-0.21,-4.52,279.71,0.537,0.687,0.542,10.44,4.96,81.28,212.08
HN_0088,113.7506,24.8423,2017-08-31,Hunan,405.53,67.97,28.41,1006.02,140.25,70.5,-4.17,2.52,298.2,0.464,0.607,0.55,10.03,3.02,82.32,687.35
HN_0089,110.7148,25.8993,2017-08-19,Hunan,407.75,58.2,33.14,1012.28,125.84,92.17,3.06,-2.6,242.82,0.464,0.65,0.688,7.61,5.47,94.47,808.9
HN_0090,112.2798,27.7793,2017-08-01,Hunan,400.81,67.16,34.05,1024.54,124.83,81.45,3.99,2.93,243.97,0.53,0.775,0.692,8.2,6.74,76.36,187.1
HN_0091,111.8547,25.7019,2017-08-12,Hunan,402.89,55.31,28.32,1009.58,169.22,72.28,-4.24,-0.37,315.77,0.349,0.7,0.672,7.68,5.93,76.6,766.72
HN_0092,111.5343,27.5374,2017-08-29,Hunan,401.3,56.9,28.06,1014.41,151.17,77.44,0.78,1.19,277.26,0.354,0.602,0.623,10.63,4.77,69.97,704.43
HN_0093,112.3643,29.2574,2017-08-11,Hunan,403.45,19.13,27.88,997.71,168.27,86.1,1.3,0.75,267.92,0.527,0.617,0.549,7.05,5.46,65.92,461.98
HN_0094,110.9551,26.8147,2017-08-25,Hunan,409.1,23.33,25.44,995.82,168.14,73.21,-7.12,-3.04,303.34,0.43,0.697,0.673,8.65,3.53,93.54,964.85
HN_0095,112.5707,27.238,2017-08-19,Hunan,400.46,58.33,34.33,998.69,161.58,70.44,0.01,3.24,310.43,0.393,0.772,0.458,9.1,3.85,65.83,384.92
HN_0096,113.8503,28.0418,2017-08-22,Hunan,400.02,28.79,31.93,999.8,164.07,87.93,-6.32,-4.21,272.28,0.388,0.727,0.599,10.46,3.25,86.13,608.36
HN_0097,110.4257,25.5093,2017-08-01,Hunan,409.29,16.24,27.79,1020.13,171.95,91.51,-1.92,3.41,272.41,0.471,0.609,0.735,12.22,5.64,75.61,244.58
HN_0098,112.8991,25.5936,2017-08-12,Hunan,409.47,20.18,27.73,1004.88,166.27,79.41,3.29,1.36,277.1,0.27,0.783,0.781,9.83,4.31,70.0,461.31
HN_0099,111.5372,27.9018,2017-08-08,Hunan,408.08,50.42,29.59,1020.38,134.31,76.76,4.62,-0.14,246.2,0.259,0.626,0.797,10.46,3.15,65.23,443.15
HN_0100,109.9417,27.278,2017-08-16,Hunan,405.39,41.43,32.55,1004.57,134.55,76.15,1.97,-1.07,286.2,0.334,0.686,0.503,11.73,3.61,69.98,610.65
HN_0101,112.9384,25.4518,2017-08-10,Hunan,404.83,33.21,25.24,997.56,166.9,77.19,-3.48,-5.01,251.68,0.367,0.626,0.709,8.49,6.51,68.28,554.33
HN_0102,108.9038,27.214,2017-08-12,Hunan,406.37,57.32,26.99,998.43,157.12,70.11,2.92,1.09,304.67,0.304,0.639,0.668,7.82,5.12,82.27,680.3
HN_0103,112.38,29.559,2017-08-08,Hunan,407.41,19.68,25.11,1022.85,150.88,88.51,-5.87,-2.38,283.58,0.283,0.62,0.56,8.81,3.75,75.03,501.45
HN_0104,110.3343,25.6112,2017-08-28,Hunan,403.3,36.62,33.2,1013.21,157.16,94.67,-3.95,2.3,318.9,0.522,0.722,0.721,12.09,3.11,77.53,923.72
HN_0105,110.5173,27.0429,2017-08-03,Hunan,400.94,62.47,29.86,1011.2,158.98,73.43,-9.19,5.8,308.57,0.278,0.685,0.752,9.09,3.24,83.37,649.95
HN_0106,110.8652,27.8773,2017-08-03,Hunan,409.51,57.99,29.69,1005.39,143.74,73.62,-2.4,3.82,277.24,0.405,0.631,0.744,10.64,5.34,79.85,897.83
HN_0107,112.3976,26.511,2017-08-02,Hunan,409.99,57.39,27.65,1010.39,170.09,79.73,2.03,-1.02,316.19,0.448,0.766,0.688,9.13,3.29,65.36,597.55
HN_0108,110.0265,27.1843,2017-08-24,Hunan,407.72,48.43,31.61,1015.75,169.25,67.15,-4.09,2.14,313.82,0.508,0.642,0.783,12.5,5.01,70.08,715.94
HN_0109,112.9319,26.0751,2017-08-23,Hunan,403.62,68.9,31.75,1011.45,136.7,90.4,-5.48,-5.1,310.48,0.296,0.625,0.498,7.35,3.99,92.51,863.37
HN_0110,111.0654,28.4383,2017-08-26,Hunan,402.71,27.44,27.59,1014.56,178.36,65.43,-1.77,5.48,317.95,0.408,0.627,0.545,10.24,4.25,90.26,871.54
HN_0111,109.2204,28.0638,2017-08-22,Hunan,408.78,21.13,26.94,1017.22,175.15,72.28,0.83,-2.68,292.06,0.478,0.703,0.709,11.53,3.39,71.73,283.94
HN_0112,108.8429,25.7362,2017-08-31,Hunan,408.67,29.67,25.7,1001.57,127.79,67.94,-5.08,-4.62,240.54,0.329,0.695,0.796,11.19,3.86,66.58,314.67
HN_0113,112.6497,29.0732,2017-08-26,Hunan,400.75,49.55,32.07,1005.87,133.62,90.24,-0.46,-3.84,312.93,0.539,0.791,0.738,12.79,4.63,69.76,299.32
HN_0114,111.6904,24.6857,2017-08-04,Hunan,408.02,51.58,27.35,1000.37,141.03,71.79,-9.34,5.36,310.05,0.262,0.69,0.76,12.7,6.93,71.22,905.07
HN_0115,112.5388,30.0211,2017-08-20,Hunan,403.42,26.03,30.16,1006.81,167.19,65.65,-7.39,5.35,303.49,0.517,0.631,0.74,10.51,5.99,76.38,901.31
HN_0116,109.0339,25.1303,2017-08-08,Hunan,407.29,43.96,27.66,1022.92,175.38,85.08,-7.82,-0.8,305.84,0.38,0.665,0.744,9.62,4.76,71.59,210.31
HN_0117,112.5275,29.2736,2017-08-14,Hunan,407.87,20.34,30.07,1009.24,170.23,88.8,-3.72,5.64,281.32,0.338,0.723,0.654,8.73,3.62,83.58,64.28
HN_0118,109.4011,27.2093,2017-08-16,Hunan,409.92,70.08,25.11,1013.01,141.79,79.94,-4.67,-3.32,305.72,0.404,0.717,0.409,12.45,5.42,72.43,328.15
HN_0119,113.0791,26.7796,2017-08-16,Hunan,409.04,46.18,32.51,1020.4,143.04,85.54,-4.95,-5.62,267.27,0.438,0.633,0.587,10.8,3.74,78.4,247.02
HN_0120,112.7829,25.0975,2017-08-24,Hunan,404.5,25.35,31.2,998.91,170.23,71.08,0.81,3.31,247.31,0.342,0.707,0.587,8.56,3.14,75.06,300.4
HN_0121,109.8996,28.9716,2017-08-12,Hunan,409.56,59.95,30.11,997.92,120.04,65.36,2.02,3.81,259.51,0.506,0.74,0.724,12.61,3.2,78.01,167.62
HN_0122,108.8341,25.668,2017-08-16,Hunan,406.03,49.25,30.73,1021.07,141.75,79.76,3.67,4.88,310.79,0.34,0.719,0.721,11.09,4.01,66.4,210.48
HN_0123,112.5996,27.3855,2017-08-02,Hunan,409.81,39.09,31.31,1003.05,155.8,71.3,3.87,-5.21,288.74,0.511,0.696,0.744,12.04,4.91,93.88,322.32
HN_0124,112.9706,28.7817,2017-08-29,Hunan,409.64,56.0,33.63,1011.57,121.61,87.64,-8.68,4.93,291.34,0.319,0.71,0.567,12.17,3.35,85.72,71.32
HN_0125,110.2622,26.3469,2017-08-19,Hunan,405.61,18.63,28.24,1000.5,161.68,89.73,1.39,1.09,251.28,0.396,0.788,0.515,7.99,3.16,71.17,886.88
HN_0126,111.5292,28.5467,2017-08-28,Hunan,408.14,66.66,27.4,1018.67,139.24,86.78,1.97,-1.99,246.54,0.463,0.759,0.726,7.36,5.91,65.87,948.7
HN_0127,110.8519,28.197,2017-08-19,Hunan,402.89,27.47,31.08,1013.99,167.88,73.39,5.94,5.13,257.1,0.405,0.608,0.719,8.5,6.88,87.13,503.85
HN_0128,109.0399,25.9735,2017-08-28,Hunan,405.46,57.08,33.25,997.18,171.76,67.33,4.21,5.23,275.19,0.46,0.778,0.498,10.68,5.21,79.27,355.11
HN_0129,109.9753,25.5956,2017-08-24,Hunan,406.66,55.19,25.49,1011.23,144.73,87.6,4.18,0.26,274.75,0.285,0.668,0.688,7.09,4.26,89.74,725.63
HN_0130,112.2837,28.5204,2017-08-09,Hunan,401.01,28.96,34.02,997.64,163.39,90.89,-5.55,-2.35,277.54,0.328,0.736,0.782,11.65,3.52,89.79,594.26
HN_0131,113.9611,29.7237,2017-08-15,Hunan,407.24,60.81,26.83,1007.05,163.19,66.36,-3.16,1.51,300.52,0.306,0.792,0.747,7.66,6.46,68.37,919.88
HN_0132,113.4613,29.4208,2017-08-11,Hunan,406.7,50.53,28.85,1008.94,136.91,90.29,2.83,3.78,271.24,0.257,0.633,0.747,9.89,6.27,65.15,202.24
HN_0133,113.8767,26.0023,2017-08-16,Hunan,408.33,62.74,35.0,1006.41,147.81,93.39,-1.15,2.38,243.38,0.493,0.79,0.468,8.41,4.84,90.92,577.47
HN_0134,111.5894,29.1892,2017-08-09,Hunan,409.87,67.3,25.85,1016.33,126.62,87.67,-5.73,5.03,299.79,0.348,0.642,0.756,12.79,3.02,71.46,775.1
HN_0135,112.7337,29.6596,2017-08-10,Hunan,409.31,42.83,31.29,1016.79,149.83,77.96,-9.45,5.64,270.0,0.396,0.609,0.609,12.39,3.04,77.98,161.41
HN_0136,111.5118,25.7787,2017-08-15,Hunan,403.63,13.2,33.82,996.23,127.63,67.86,4.15,-3.65,285.69,0.494,0.622,0.444,9.9,5.11,70.45,128.15
HN_0137,111.5786,25.0862,2017-08-21,Hunan,405.35,40.73,32.08,1006.79,161.79,91.53,-8.26,-5.74,248.87,0.497,0.752,0.446,8.12,5.08,81.38,832.75
HN_0138,113.5839,28.4376,2017-08-22,Hunan,406.03,66.95,29.86,999.2,165.99,72.69,-4.19,5.97,281.08,0.369,0.673,0.449,12.6,5.98,88.43,515.66
HN_0139,113.4542,26.5847,2017-08-26,Hunan,402.58,64.5,28.31,1018.5,154.6,70.96,3.59,0.71,289.43,0.522,0.734,0.657,8.02,4.37,88.11,987.78
HN_0140,110.0757,28.5646,2017-08-14,Hunan,406.28,30.66,31.13,1000.86,135.31,85.54,-8.15,-0.28,281.26,0.293,0.646,0.571,11.0,4.64,83.52,682.99
HN_0141,112.551,24.979,2017-08-19,Hunan,408.52,41.91,26.09,1020.35,121.6,92.93,-4.23,-2.27,287.21,0.378,0.776,0.447,7.61,4.9,76.16,493.61
HN_0142,113.1082,26.504,2017-08-27,Hunan,405.57,11.49,32.71,1008.19,167.4,75.45,-0.05,4.86,313.59,0.444,0.716,0.747,8.63,6.88,86.29,278.04
HN_0143,112.077,27.2334,2017-08-08,Hunan,405.45,39.53,34.52,1007.4,173.63,91.41,-2.64,-1.96,296.35,0.285,0.615,0.443,7.76,3.49,76.15,94.24
HN_0144,111.9446,29.9543,2017-08-07,Hunan,402.44,11.67,33.81,997.35,163.0,85.34,-5.29,-3.18,252.67,0.523,0.748,0.629,12.95,6.69,93.91,931.96
HN_0145,109.1768,24.9123,2017-08-05,Hunan,403.83,12.98,31.12,997.98,175.6,92.19,-5.47,-5.6,317.69,0.465,0.789,0.439,11.37,6.76,87.57,81.77
HN_0146,111.3517,29.1715,2017-08-01,Hunan,405.11,55.77,25.08,1002.19,162.06,81.38,-3.31,1.18,269.25,0.319,0.702,0.645,9.4,3.31,82.93,192.13
